availability_id,doctor_id
1017,11100487
1012,11100725
1011,11101345
1008,11100629
1004,11101578
1010,11100683
1005,11101112
1016,11100658
1019,11101781
1016,11101395
1016,11100329
1008,11101254
1018,11101964
1020,11100547
1014,11100217
1007,11101331
1021,11101831
1018,11101637
1003,11101812
1016,11100297
1007,11101370
1010,11101998
1012,11100793
1008,11101581
1014,11100594
1021,11101691
1021,11100488
1006,11100926
1006,11101185
1005,11101686
1005,11101589
1006,11101087
1007,11101943
1004,11100341
1018,11101383
1011,11100601
1016,11100604
1015,11100619
1004,11100762
1019,11100194
1016,11100687
1011,11100740
1009,11100369
1006,11100624
1016,11100951
1008,11101025
1006,11101333
1005,11100293
1013,11100844
1005,11100983
1007,11101059
1011,11100037
1015,11100414
1019,11101595
1019,11101919
1013,11100152
1011,11101953
1021,11100189
1008,11100307
1020,11101053
1006,11101883
1007,11101721
1006,11100524
1019,11101439
1020,11100120
1008,11101132
1009,11100918
1018,11101875
1018,11100721
1006,11101203
1017,11101627
1010,11101271
1009,11101040
1010,11101385
1020,11100883
1003,11100083
1002,11101065
1007,11100752
1007,11101304
1005,11100232
1010,11100458
1010,11101399
1016,11101144
1011,11100383
1014,11100609
1013,11100563
1009,11101156
1014,11100791
1015,11100637
1021,11101370
1008,11101531
1020,11100943
1009,11101424
1020,11101964
1003,11101976
1015,11100549
1014,11101581
1005,11101591
1012,11100673
1014,11100198
1003,11101702
1009,11101882
1019,11101873
1010,11101197
1012,11101545
1012,11100231
1001,11101387
1004,11101748
1019,11101736
1016,11101473
1015,11100291
1021,11101225
1003,11100704
1018,11101995
1016,11100004
1003,11100195
1021,11101366
1008,11100980
1009,11100062
1004,11100155
1015,11100782
1008,11101620
1006,11100167
1018,11100731
1019,11100235
1014,11101439
1005,11100465
1003,11101148
1004,11101475
1020,11100836
1008,11100212
1019,11101297
1020,11100258
1020,11101140
1014,11100685
1009,11101349
1017,11101799
1020,11100767
1017,11101733
1018,11101124
1001,11100905
1013,11100209
1019,11100094
1006,11100003
1009,11101664
1006,11100874
1011,11101479
1017,11100792
1018,11101121
1013,11101465
1021,11101273
1002,11100469
1016,11100806
1011,11100160
1017,11101921
1001,11100703
1003,11100711
1002,11101493
1009,11100372
1016,11101566
1004,11101783
1002,11100549
1017,11100889
1013,11100241
1011,11100091
1017,11101369
1015,11100715
1019,11100316
1002,11100251
1020,11101520
1008,11100836
1009,11100137
1003,11100047
1018,11101200
1017,11100743
1001,11101355
1020,11100387
1015,11100735
1013,11100841
1016,11101059
1011,11101747
1011,11101270
1005,11101760
1003,11100005
1014,11101477
1004,11101325
1021,11101668
1017,11101561
1010,11101932
1016,11101484
1020,11101024
1014,11101752
1006,11100113
1017,11100825
1016,11101839
1010,11101497
1006,11101118
1001,11101539
1005,11101178
1004,11101795
1003,11101507
1018,11100563
1003,11100314
1011,11101586
1018,11101603
1001,11100041
1018,11101045
1021,11101024
1008,11101099
1013,11100124
1021,11101777
1016,11100037
1019,11101155
1005,11101516
1001,11101405
1010,11101382
1020,11101369
1013,11101391
1017,11100267
1008,11101832
1018,11101989
1004,11101188
1017,11101150
1002,11101979
1021,11101437
1003,11101465
1021,11100504
1012,11101890
1015,11101658
1005,11100034
1018,11100938
1012,11101214
1009,11100108
1005,11101162
1015,11101623
1019,11100236
1010,11101210
1005,11100548
1011,11101900
1008,11100131
1009,11100656
1012,11100678
1014,11101769
1020,11101766
1021,11100717
1020,11101215
1016,11100145
1010,11101908
1006,11100506
1011,11101475
1008,11100276
1007,11100896
1004,11100729
1018,11100636
1002,11101565
1008,11100270
1001,11100408
1016,11101163
1017,11100383
1001,11101418
1002,11101374
1008,11100405
1021,11100947
1012,11101848
1019,11100558
1010,11100327
1018,11101012
1001,11101739
1011,11101955
1015,11101676
1009,11101999
1012,11100207
1002,11100965
1012,11101239
1010,11100601
1020,11100737
1010,11101130
1009,11100248
1013,11101233
1020,11101380
1005,11101448
1014,11100577
1007,11100473
1016,11101267
1009,11100503
1015,11101292
1013,11100208
1001,11101309
1002,11100970
1012,11100391
1002,11100765
1003,11101978
1020,11100034
1002,11100031
1005,11101253
1020,11101122
1020,11101182
1017,11101886
1008,11100550
1002,11100165
1013,11100725
1008,11100650
1005,11100900
1008,11100294
1007,11100099
1009,11101120
1004,11100951
1003,11101280
1018,11100755
1014,11100832
1010,11101041
1011,11100133
1006,11100061
1011,11101373
1009,11100133
1018,11100432
1021,11101450
1010,11101610
1019,11101695
1010,11100291
1016,11101274
1003,11101898
1005,11100216
1020,11101132
1003,11100142
1001,11100324
1013,11101060
1015,11101206
1002,11100180
1015,11101832
1014,11100541
1011,11100916
1012,11101637
1001,11100023
1011,11101674
1011,11100185
1018,11101687
1007,11100036
1021,11100219
1021,11101129
1011,11100113
1011,11101833
1003,11101676
1021,11101123
1009,11100390
1016,11101261
1009,11101147
1011,11100014
1004,11101439
1016,11100315
1002,11100271
1004,11101336
1005,11101887
1013,11101229
1009,11101714
1021,11101454
1013,11101204
1009,11101216
1009,11100110
1017,11101818
1020,11101526
1015,11100039
1004,11100314
1021,11101609
1008,11101194
1016,11100753
1019,11100899
1006,11100566
1014,11101119
1015,11100907
1017,11101551
1017,11100608
1021,11101999
1004,11100162
1017,11100368
1012,11101702
1018,11101011
1020,11100805
1007,11101872
1017,11100396
1010,11101323
1003,11100675
1014,11101142
1004,11101765
1008,11100109
1005,11100085
1008,11101714
1020,11100193
1014,11101332
1010,11100785
1008,11100389
1002,11100783
1014,11101088
1003,11100622
1018,11100486
1016,11100242
1001,11100562
1010,11101969
1004,11100741
1006,11101902
1013,11101359
1012,11100581
1018,11100459
1013,11101871
1009,11100049
1017,11100725
1018,11101761
1001,11100945
1005,11100358
1020,11101336
1007,11100249
1004,11101303
1020,11101441
1008,11101391
1014,11101817
1001,11100844
1012,11100005
1015,11100883
1001,11100689
1021,11100179
1020,11100279
1004,11100317
1019,11100444
1019,11100982
1014,11101870
1003,11101747
1006,11101445
1004,11100189
1004,11100828
1001,11100575
1004,11100958
1019,11100428
1015,11100420
1002,11100850
1013,11100461
1017,11100928
1019,11101423
1008,11100687
1007,11100009
1019,11101443
1004,11101397
1018,11100683
1011,11100042
1015,11100121
1008,11100802
1015,11101997
1017,11101001
1009,11101436
1015,11101417
1009,11100185
1003,11100128
1005,11101553
1016,11100102
1019,11101179
1003,11101446
1004,11100810
1018,11100660
1010,11100464
1006,11100581
1016,11100212
1018,11100772
1001,11100541
1005,11101252
1014,11101107
1005,11101066
1011,11100446
1001,11100276
1017,11101420
1017,11100799
1005,11101580
1016,11100448
1019,11100045
1009,11101665
1013,11101299
1008,11101419
1002,11100019
1005,11101640
1021,11100689
1002,11100304
1016,11100747
1009,11101773
1001,11100420
1008,11101877
1004,11101261
1013,11100902
1014,11101798
1001,11101201
1016,11101358
1011,11100503
1009,11100056
1021,11100152
1003,11101720
1003,11101250
1015,11101636
1019,11101342
1010,11100684
1002,11101855
1015,11101887
1002,11101137
1006,11101238
1018,11100139
1017,11101198
1002,11100102
1009,11101460
1018,11100041
1005,11101709
1015,11101728
1003,11100415
1006,11100646
1021,11101901
1001,11100331
1002,11101933
1018,11101906
1010,11100859
1017,11100953
1004,11100941
1002,11101268
1014,11101114
1014,11100639
1020,11100186
1002,11101093
1017,11101962
1012,11100338
1003,11100100
1020,11101135
1013,11101440
1020,11101786
1018,11101100
1005,11100014
1008,11101514
1010,11100505
1006,11101074
1016,11100098
1014,11100155
1008,11100487
1012,11101168
1001,11101354
1008,11100086
1007,11101365
1020,11101913
1019,11101972
1006,11101004
1011,11100183
1021,11100991
1004,11100111
1007,11101254
1005,11100373
1016,11100295
1009,11101840
1020,11100480
1015,11101911
1005,11101527
1013,11101898
1019,11101381
1011,11100875
1017,11100509
1001,11101243
1005,11101578
1019,11100831
1018,11100523
1016,11101595
1014,11100230
1019,11100125
1003,11101266
1017,11100787
1019,11101474
1007,11101476
1010,11100030
1004,11101640
1002,11100591
1007,11100686
1018,11100954
1019,11101783
1021,11100857
1001,11101966
1011,11100528
1012,11100357
1014,11100539
1002,11100595
1015,11101007
1014,11100264
1017,11101594
1009,11101263
1006,11101561
1010,11101909
1010,11101753
1009,11101525
1012,11100823
1008,11101235
1021,11101748
1019,11100054
1010,11101177
1014,11101641
1020,11100252
1001,11101563
1003,11101656
1012,11101228
1002,11101210
1003,11101907
1003,11100251
1016,11100391
1004,11100554
1006,11100334
1014,11100879
1010,11101813
1017,11101625
1003,11101852
1009,11101462
1012,11101184
1004,11100510
1017,11101184
1015,11101681
1008,11100555
1021,11101339
1004,11100360
1004,11100070
1012,11101402
1003,11100892
1007,11101490
1018,11101716
1018,11101724
1001,11100770
1015,11100977
1008,11100454
1017,11101959
1001,11101977
1013,11100381
1010,11101746
1017,11101871
1019,11101828
1007,11100731
1006,11100258
1009,11101260
1016,11100127
1019,11100944
1019,11101189
1012,11100193
1002,11100858
1002,11100098
1010,11100058
1020,11101319
1003,11100395
1011,11100226
1003,11101165
1020,11101267
1011,11100191
1014,11101511
1014,11100647
1004,11101181
1014,11100429
1007,11100922
1010,11101607
1004,11101883
1004,11101970
1019,11101648
1008,11100542
1015,11101038
1020,11100139
1012,11101271
1001,11100130
1013,11101445
1005,11100401
1014,11100978
1008,11100470
1018,11101510
1017,11101755
1003,11100442
1002,11101146
1014,11101846
1012,11101234
1007,11101916
1001,11100978
1011,11100713
1012,11100608
1006,11101611
1021,11100835
1012,11100627
1003,11101261
1005,11101586
1003,11101762
1018,11100986
1019,11101522
1011,11101794
1005,11101867
1003,11101663
1012,11100883
1006,11100249
1014,11100376
1003,11101406
1011,11100092
1016,11100222
1018,11101049
1021,11101553
1007,11101437
1002,11101724
1007,11100501
1007,11101582
1014,11101713
1021,11100654
1017,11101032
1017,11101538
1003,11101791
1014,11101862
1013,11100411
1007,11101552
1011,11101235
1001,11101255
1007,11101375
1004,11101837
1007,11101762
1012,11100459
1019,11101742
1004,11100895
1004,11101351
1012,11101176
1014,11101933
1019,11100556
1018,11100629
1020,11100676
1012,11100342
1002,11100201
1021,11101900
1009,11100705
1008,11101229
1004,11101239
1011,11100895
1002,11101081
1018,11100341
1004,11101364
1012,11101376
1020,11101266
1002,11100544
1019,11100288
1017,11101164
1021,11101794
1008,11100635
1004,11101658
1004,11101566
1002,11100196
1017,11100835
1012,11101807
1011,11100472
1014,11101262
1010,11101965
1020,11101297
1016,11100762
1018,11101033
1006,11100775
1010,11101524
1003,11101880
1012,11100208
1021,11100020
1010,11101349
1007,11100677
1013,11101526
1014,11101543
1020,11100732
1009,11101820
1003,11101915
1009,11100727
1021,11101914
1018,11101747
1017,11100764
1021,11101039
1015,11100025
1004,11101488
1004,11100267
1013,11100886
1006,11100891
1013,11100621
1001,11101135
1012,11100464
1017,11101219
1014,11101033
1005,11101230
1005,11100454
1016,11100868
1013,11100069
1019,11101470
1014,11100892
1011,11100428
1009,11101437
1003,11101302
1004,11101761
1012,11101335
1007,11101314
1010,11100657
1016,11100811
1007,11101204
1003,11101846
1004,11100875
1016,11100954
1013,11100754
1001,11100990
1005,11101351
1012,11100966
1001,11100947
1017,11101748
1007,11101928
1005,11100914
1020,11100214
1016,11100789
1016,11100317
1004,11101601
1001,11101281
1020,11101263
1016,11100718
1011,11101282
1006,11101327
1006,11101024
1003,11100042
1004,11100377
1016,11101807
1019,11101728
1018,11100839
1006,11100268
1009,11100929
1005,11101404
1001,11100459
1003,11101679
1016,11101172
1006,11101660
1007,11100186
1005,11101424
1005,11100940
1019,11101861
1020,11100661
1021,11100984
1006,11101971
1009,11101590
1018,11101142
1020,11100316
1016,11100948
1021,11101145
1002,11100434
1006,11100477
1020,11100688
1015,11100627
1018,11101340
1002,11100991
1005,11100762
1005,11101759
1017,11100574
1008,11100679
1002,11100742
1012,11101241
1012,11100776
1010,11100269
1013,11101318
1019,11101031
1007,11101292
1008,11101671
1018,11101228
1012,11101776
1002,11100103
1002,11101384
1015,11100855
1007,11101539
1004,11100667
1001,11101688
1019,11101639
1002,11101744
1014,11101828
1021,11101399
1011,11100266
1006,11100353
1001,11100173
1017,11101402
1009,11100611
1015,11100879
1019,11101125
1016,11100470
1014,11101676
1016,11100433
1018,11100273
1007,11100307
1007,11100830
1009,11100598
1018,11100088
1009,11100754
1016,11101327
1006,11100571
1019,11101310
1015,11101696
1008,11100841
1014,11101793
1016,11101757
1009,11100203
1002,11101121
1006,11101596
1009,11100126
1006,11101206
1007,11100340
1002,11100721
1016,11100299
1016,11101506
1019,11100483
1017,11101488
1017,11100760
1012,11101417
1012,11101858
1017,11101470
1021,11100596
1002,11101639
1008,11100447
1008,11101835
1011,11100624
1012,11101726
1003,11100067
1004,11100907
1021,11101790
1021,11100385
1018,11101967
1013,11101896
1013,11100323
1015,11100829
1006,11100007
1020,11101779
1006,11101230
1014,11101572
1021,11100752
1008,11101276
1003,11101610
1005,11101666
1015,11100648
1019,11100961
1020,11100047
1005,11101855
1018,11100223
1013,11100277
1011,11101975
1012,11100017
1001,11100906
1004,11101587
1010,11101298
1017,11101476
1011,11101922
1005,11100958
1004,11100645
1001,11101751
1010,11101405
1014,11100138
1009,11101229
1014,11100649
1011,11101646
1014,11101302
1005,11100420
1021,11101462
1019,11100522
1020,11100682
1012,11100197
1005,11100130
1013,11100748
1004,11101500
1009,11100163
1004,11100086
1014,11101545
1010,11101167
1001,11101845
1005,11100470
1005,11101651
1014,11100593
1004,11100157
1010,11100201
1006,11100623
1009,11101506
1016,11100264
1018,11101322
1013,11100601
1010,11101318
1002,11100126
1001,11100972
1010,11101129
1015,11101794
1018,11101347
1006,11101691
1009,11101307
1003,11101044
1011,11100134
1007,11100412
1017,11101447
1007,11100335
1009,11100400
1019,11100010
1017,11101651
1019,11100931
1011,11101836
1009,11100886
1002,11100097
1001,11100326
1017,11101558
1018,11100513
1005,11101096
1015,11100391
1021,11101303
1021,11101072
1018,11101996
1004,11101609
1002,11101286
1015,11101853
1013,11101231
1014,11101651
1021,11100339
1019,11101110
1013,11101894
1001,11101088
1004,11100735
1019,11101938
1013,11101098
1012,11101988
1012,11100704
1021,11101827
1017,11101229
1015,11100333
1013,11100735
1012,11101905
1007,11101777
1016,11100660
1015,11101324
1021,11100764
1010,11100059
1011,11100769
1012,11100113
1021,11101728
1010,11100699
1008,11101154
1003,11100129
1014,11100160
1012,11101768
1004,11101461
1008,11101601
1017,11100912
1015,11101550
1011,11100831
1010,11101004
1014,11100839
1012,11100015
1013,11100868
1017,11101025
1002,11100766
1012,11100479
1011,11100998
1006,11101537
1014,11100213
1015,11100895
1018,11101386
1007,11100871
1021,11100571
1001,11101745
1003,11101104
1010,11100195
1002,11100568
1013,11101878
1013,11101045
1020,11100056
1001,11101225
1021,11100124
1011,11100279
1003,11100247
1003,11100294
1015,11101357
1002,11100395
1004,11101418
1002,11101726
1008,11101333
1003,11100349
1006,11101511
1005,11101311
1010,11100848
1013,11101620
1013,11101335
1017,11100068
1006,11100748
1013,11101130
1006,11100115
1009,11101806
1008,11101582
1003,11100734
1021,11101926
1009,11100711
1020,11100966
1006,11100787
1003,11101745
1015,11101586
1014,11100666
1012,11100091
1002,11101898
1003,11101248
1018,11101420
1013,11100798
1007,11100956
1015,11101435
1001,11100888
1010,11100587
1020,11101064
1007,11100973
1013,11100701
1018,11100390
1004,11101383
1021,11101441
1001,11101130
1012,11101853
1001,11101297
1007,11100117
1018,11100708
1001,11100030
1003,11100476
1013,11101390
1014,11100715
1018,11100756
1017,11100601
1009,11101083
1002,11101345
1007,11100227
1009,11101154
1008,11100296
1010,11100207
1008,11100584
1015,11100990
1004,11100516
1016,11100751
1008,11101590
1004,11100209
1006,11100857
1019,11100419
1017,11101176
1007,11101991
1001,11101231
1013,11100705
1007,11100051
1010,11100703
1019,11100725
1014,11101938
1009,11100829
1013,11101143
1016,11100953
1007,11100572
1011,11101820
1004,11101682
1008,11101564
1003,11101339
1018,11101454
1002,11100562
1018,11101991
1018,11100107
1010,11100480
1016,11100992
1009,11101026
1020,11100650
1017,11101595
1014,11100080
1016,11101228
1008,11100117
1005,11100435
1019,11100576
1007,11101682
1014,11101535
1008,11101679
1021,11101798
1009,11101226
1010,11101862
1006,11100140
1021,11101411
1015,11101828
1006,11101560
1005,11101135
1005,11101873
1001,11100136
1018,11100038
1017,11100167
1015,11100123
1015,11100006
1018,11101725
1004,11101018
1021,11101356
1013,11100087
1007,11101635
1020,11100945
1006,11100380
1021,11100722
1021,11101743
1019,11101735
1001,11101111
1012,11100875
1013,11100729
1001,11101406
1021,11100561
1011,11101517
1002,11101507
1021,11101834
1002,11101070
1020,11100516
1006,11100548
1007,11100912
1013,11100391
1012,11101445
1019,11101981
1021,11100949
1015,11100778
1010,11101294
1018,11101114
1013,11101292
1014,11100986
1018,11100215
1016,11101620
1008,11101545
1010,11101266
1003,11100441
1007,11100788
1020,11100554
1016,11100443
1012,11100814
1015,11101183
1019,11101858
1003,11100757
1013,11100708
1007,11100330
1001,11101430
1018,11100068
1011,11100158
1002,11101776
1002,11100432
1003,11101840
1001,11101936
1011,11101391
1009,11101288
1013,11101525
1008,11100799
1017,11101036
1002,11100294
1010,11100557
1009,11100330
1015,11101470
1013,11100332
1011,11100700
1006,11101647
1016,11101612
1007,11100350
1002,11100563
1009,11101669
1012,11100103
1019,11101141
1015,11101601
1019,11100385
1016,11101607
1007,11101639
1003,11101019
1017,11100836
1014,11101430
1016,11100359
1008,11101604
1004,11100773
1003,11100017
1002,11101498
1021,11100044
1021,11100928
1013,11100427
1001,11100008
1020,11100171
1003,11101736
1009,11101849
1020,11100947
1008,11100794
1014,11101037
1011,11101224
1015,11100475
1017,11101998
1006,11100432
1004,11101672
1009,11101443
1016,11100522
1020,11101980
1011,11101434
1017,11101465
1007,11100534
1003,11100893
1011,11101845
1011,11101411
1021,11101148
1021,11101301
1001,11101765
1006,11100810
1012,11100901
1005,11101547
1019,11100244
1010,11101821
1021,11101324
1011,11100964
1006,11100469
1003,11101890
1011,11101095
1012,11100419
1006,11101491
1002,11100722
1015,11101468
1019,11101092
1018,11100309
1021,11100997
1010,11101747
1008,11101031
1014,11101004
1005,11100385
1007,11101709
1020,11101131
1011,11101387
1007,11100265
1017,11101696
1018,11101256
1006,11100278
1011,11100400
1008,11101586
1006,11101148
1021,11101214
1004,11101427
1007,11100498
1021,11101049
1015,11101691
1007,11101081
1002,11101437
1007,11100894
1006,11101516
1013,11100952
1019,11101867
1016,11100099
1007,11100780
1003,11101209
1006,11100963
1015,11101991
1005,11101768
1018,11100211
1013,11101113
1017,11100808
1014,11101983
1020,11101587
1012,11101032
1013,11100632
1002,11101969
1013,11101350
1013,11100671
1002,11100679
1004,11101892
1010,11100248
1021,11100185
1005,11101024
1008,11101685
1021,11100359
1006,11101240
1008,11101972
1017,11101890
1018,11101711
1013,11100254
1006,11101093
1014,11100435
1013,11101224
1002,11100252
1009,11100654
1015,11100660
1015,11100348
1014,11101755
1017,11100050
1005,11101174
1013,11101284
1016,11101663
1012,11100273
1002,11100623
1001,11101465
1007,11101534
1014,11100441
1021,11100980
1010,11101333
1019,11100553
1003,11100437
1010,11100278
1019,11101852
1021,11100639
1002,11100110
1008,11101754
1007,11100806
1020,11100213
1011,11101332
1003,11100418
1017,11101854
1016,11100257
1012,11100383
1006,11101485
1006,11101232
1006,11101868
1009,11101497
1008,11101178
1001,11100396
1015,11101986
1018,11100153
1005,11101193
1008,11100223
1020,11100026
1020,11101577
1001,11100772
1013,11101127
1011,11101140
1001,11100573
1017,11100417
1021,11100556
1013,11101003
1012,11101475
1016,11101581
1006,11101860
1009,11101811
1001,11101467
1018,11101390
1011,11101278
1003,11101502
1015,11101840
1007,11101732
1013,11100858
1017,11100522
1019,11100977
1005,11100987
1017,11101436
1009,11100857
1003,11101352
1001,11101073
1016,11101011
1014,11101051
1004,11100243
1002,11101638
1011,11101230
1002,11101505
1001,11101910
1013,11101967
1010,11100832
1004,11101989
1015,11101458
1017,11100446
1019,11100589
1019,11101392
1008,11100755
1010,11101928
1008,11100333
1004,11100902
1017,11101143
1016,11101924
1012,11100359
1021,11100892
1021,11100895
1021,11100677
1008,11101129
1006,11101360
1016,11100613
1020,11100662
1001,11101250
1008,11101112
1018,11100081
1020,11101092
1002,11100397
1002,11101297
1016,11101645
1017,11100880
1021,11101917
1015,11100173
1002,11100380
1019,11101227
1020,11100738
1002,11100516
1008,11101147
1001,11100066
1013,11101837
1010,11101980
1010,11101198
1012,11100071
1006,11100941
1016,11100904
1006,11100681
1003,11101368
1005,11101055
1015,11101721
1012,11100853
1009,11100547
1017,11100493
1009,11101652
1015,11101027
1016,11101912
1010,11101154
1010,11100743
1004,11100629
1001,11101701
1007,11100902
1019,11101184
1021,11100441
1021,11100317
1004,11100023
1009,11101948
1020,11101640
1007,11101317
1003,11101579
1005,11101662
1009,11100193
1016,11100755
1003,11101788
1017,11100859
1021,11101506
1003,11100353
1003,11101303
1002,11101983
1020,11100125
1013,11100801
1007,11101738
1007,11100741
1021,11100714
1020,11101814
1017,11101984
1001,11100898
1008,11100912
1012,11101774
1009,11100614
1001,11101429
1021,11101764
1003,11101797
1009,11100976
1012,11101138
1001,11100838
1015,11101737
1014,11100218
1013,11100273
1004,11101854
1017,11100060
1017,11101191
1013,11101365
1019,11101456
1011,11101733
1008,11100749
1006,11101576
1014,11101823
1006,11100350
1005,11101632
1011,11100388
1011,11100431
1009,11101641
1011,11101366
1002,11101658
1005,11100879
1020,11101862
1015,11101171
1002,11101372
1019,11101417
1003,11100707
1012,11100671
1005,11100708
1013,11101022
1008,11101842
1019,11101967
1020,11101385
1005,11100675
1006,11100512
1002,11101422
1020,11101168
1002,11100646
1002,11101659
1019,11100390
1017,11100559
1005,11100186
1001,11100877
1018,11100951
1002,11101930
1018,11101266
1014,11101060
1007,11101248
1008,11100312
1003,11100188
1020,11100150
1010,11100186
1018,11100316
1021,11101230
1015,11100934
1009,11101679
1009,11101635
1002,11100138
1004,11100997
1015,11101102
1004,11100859
1017,11100222
1018,11100325
1009,11100645
1006,11100311
1008,11101443
1011,11100101
1014,11100378
1006,11100678
1010,11101279
1008,11101793
1009,11101643
1010,11101764
1001,11101661
1006,11101697
1007,11100178
1007,11101452
1015,11100005
1016,11101449
1001,11100235
1003,11100105
1015,11101346
1017,11100813
1011,11100360
1012,11100151
1017,11100868
1004,11101345
1016,11101991
1008,11101977
1019,11101269
1007,11101942
1019,11101616
1012,11101567
1018,11101503
1004,11100338
1012,11101995
1013,11100054
1020,11101033
1021,11100624
1019,11100617
1018,11101484
1020,11101315
1009,11100814
1003,11101262
1008,11100461
1003,11100438
1012,11101310
1014,11101941
1017,11101345
1010,11100824
1005,11101340
1014,11101725
1021,11100292
1020,11101330
1010,11100427
1004,11100708
1008,11100705
1008,11101612
1015,11101365
1011,11101515
1004,11100686
1014,11100128
1012,11100860
1011,11101776
1014,11100071
1007,11101689
1010,11100156
1004,11100887
1003,11100926
1007,11100843
1017,11101708
1004,11100414
1015,11101157
1018,11100306
1005,11100790
1010,11101376
1020,11101536
1019,11101111
1003,11101599
1007,11100591
1001,11101375
1015,11100227
1012,11101068
1003,11100938
1016,11100693
1011,11101029
1017,11101424
1021,11100075
1012,11101190
1018,11101437
1001,11101112
1020,11101339
1001,11100813
1012,11101524
1009,11100743
1008,11101040
1004,11100106
1008,11100587
1018,11100327
1011,11100669
1016,11100920
1020,11101684
1001,11101723
1011,11101427
1013,11100936
1007,11100764
1021,11101530
1017,11101539
1004,11101350
1006,11100441
1009,11100383
1001,11100421
1004,11100851
1014,11101298
1004,11101911
1017,11100942
1015,11101944
1016,11100952
1015,11100011
1021,11101705
1001,11101022
1006,11100193
1003,11100289
1008,11101410
1001,11101016
1009,11100140
1015,11101966
1013,11101425
1004,11100978
1004,11101080
1012,11100857
1010,11100467
1002,11100427
1007,11101727
1012,11101496
1006,11101332
1013,11100005
1002,11100499
1006,11100914
1001,11100106
1001,11101448
1007,11100067
1009,11100352
1010,11101238
1012,11100376
1004,11100931
1013,11101019
1002,11100446
1002,11100064
1004,11100682
1014,11101599
1018,11100347
1012,11100828
1021,11101569
1019,11100083
1012,11100123
1001,11101699
1003,11100016
1011,11100449
1004,11100328
1018,11100732
1017,11101827
1018,11100297
1005,11100156
1004,11101661
1010,11101714
1014,11100362
1005,11100095
1019,11100397
1006,11101202
1007,11101026
1010,11101278
1005,11101827
1004,11101376
1020,11101007
1019,11101542
1001,11101068
1019,11101869
1011,11100299
1012,11101990
1018,11101935
1002,11100022
1013,11101697
1008,11101010
1010,11101721
1018,11101526
1015,11100036
1020,11100981
1007,11100181
1007,11100056
1019,11101055
1006,11101754
1007,11100890
1002,11100610
1020,11100582
1013,11101765
1012,11101612
1004,11101529
1016,11101080
1006,11101244
1001,11100002
1020,11101216
1020,11100696
1019,11101312
1021,11101311
1016,11100503
1014,11101239
1009,11100071
1016,11100296
1007,11100660
1010,11101591
1010,11101030
1017,11100186
1009,11101085
1005,11100849
1004,11100211
1016,11101124
1016,11100075
1019,11101488
1019,11100652
1018,11101081
1006,11101558
1016,11101849
1007,11100580
1017,11100194
1020,11101829
1004,11100962
1004,11100721
1003,11100959
1016,11100983
1011,11101226
1020,11101885
1011,11101152
1005,11101974
1006,11101110
1021,11101265
1013,11100175
1013,11100257
1013,11101194
1019,11100076
1008,11100712
1016,11100830
1015,11100107
1014,11101760
1004,11101067
1020,11101187
1021,11101776
1015,11101807
1006,11100569
1017,11100483
1013,11101895
1021,11100015
1007,11100908
1005,11101212
1007,11100566
1015,11100672
1016,11101323
1004,11101697
1002,11100120
1004,11100706
1004,11100862
1021,11101045
1020,11100320
1001,11100724
1005,11100881
1017,11100732
1018,11100207
1012,11101297
1015,11101634
1010,11101192
1013,11100958
1006,11100262
1009,11101749
1001,11100109
1018,11100685
1010,11101226
1020,11100215
1011,11101492
1012,11100446
1018,11101059
1008,11100850
1020,11101450
1003,11100899
1019,11100440
1004,11101430
1004,11101946
1008,11101024
1006,11101598
1012,11101968
1010,11100012
1005,11101444
1009,11101246
1006,11101268
1010,11100069
1013,11101082
1011,11101374
1004,11100050
1006,11100556
1013,11100325
1003,11100794
1004,11101511
1017,11100413
1020,11101396
1017,11100971
1011,11101151
1019,11101311
1020,11101645
1011,11101888
1008,11100930
1005,11101065
1010,11100087
1013,11100508
1006,11100664
1002,11100321
1007,11101311
1009,11101997
1012,11101394
1015,11101935
1002,11101095
1011,11100633
1012,11100164
1019,11100615
1007,11100710
1017,11101639
1004,11101875
1006,11101733
1006,11100826
1006,11100848
1010,11101252
1013,11100937
1007,11100447
1019,11101565
1016,11101131
1021,11101105
1009,11100568
1006,11101869
1006,11100978
1001,11100755
1016,11101571
1013,11100219
1019,11101817
1014,11101717
1013,11100051
1006,11100373
1016,11101785
1008,11100106
1020,11100260
1018,11101779
1002,11101941
1020,11101468
1002,11100328
1011,11100148
1006,11100992
1006,11101201
1020,11100668
1012,11101467
1018,11100002
1018,11101870
1001,11101152
1018,11100898
1014,11100244
1009,11101071
1014,11100223
1009,11101432
1001,11100523
1008,11101394
1016,11101142
1014,11101436
1017,11100209
1001,11100038
1014,11101225
1013,11101642
1016,11101690
1010,11101223
1017,11101620
1019,11101502
1005,11100952
1019,11101509
1021,11100955
1007,11100296
1003,11100930
1013,11100764
1008,11101326
1004,11101838
1012,11101575
1019,11100973
1006,11101735
1013,11101243
1001,11100254
1004,11101096
1004,11101062
1001,11101926
1018,11100849
1003,11101542
1007,11100299
1011,11101720
1012,11100893
1015,11101678
1015,11101487
1002,11100333
1016,11100370
1011,11101816
1005,11101331
1015,11101689
1014,11100909
1009,11100447
1021,11100301
1002,11101870
1016,11100678
1004,11100230
1003,11101016
1002,11100996
1017,11100382
1002,11101389
1001,11100955
1005,11101176
1009,11100037
1003,11100724
1010,11100847
1011,11101957
