doctor_id,insurance_id
11100083,1236
11100206,1215
11100487,1241
11100441,1211
11100046,1243
11101795,1235
11100330,1237
11100282,1207
11100926,1208
11100889,1221
11100224,1207
11100268,1205
11101241,1236
11100095,1215
11101794,1208
11101784,1212
11101446,1201
11100303,1207
11100659,1230
11100238,1216
11100451,1207
11101263,1227
11101475,1201
11101288,1230
11100580,1205
11100198,1204
11101358,1251
11100046,1232
11100271,1231
11100747,1213
11100587,1242
11100041,1211
11101450,1230
11100025,1258
11100655,1253
11100922,1220
11100534,1226
11101562,1233
11101345,1225
11101862,1206
11100729,1222
11100183,1224
11101416,1244
11101452,1223
11101873,1231
11101755,1249
11100594,1217
11101259,1251
11100900,1228
11101800,1235
11101878,1210
11101071,1229
11101109,1242
11101564,1208
11100324,1245
11101397,1252
11101747,1252
11100541,1226
11100317,1257
11101389,1216
11101192,1221
11101143,1248
11100735,1221
11101096,1232
11101789,1211
11101755,1201
11101357,1214
11101048,1237
11101665,1225
11100877,1222
11101990,1203
11101841,1256
11100786,1217
11100562,1221
11101379,1204
11100813,1207
11100594,1206
11100426,1251
11100803,1245
11100622,1227
11101749,1226
11100705,1202
11101741,1224
11100465,1224
11101643,1244
11100157,1230
11101230,1230
11101109,1226
11100145,1219
11100088,1213
11101739,1217
11100024,1209
11100808,1221
11101995,1227
11100170,1243
11101534,1216
11101056,1226
11101635,1240
11100351,1214
11100598,1244
11100403,1213
11100262,1239
11100215,1243
11100123,1211
11101837,1251
11100467,1226
11101670,1247
11101769,1212
11100888,1206
11100977,1219
11101571,1250
11100426,1245
11100713,1205
11100643,1225
11100498,1211
11101016,1226
11100214,1248
11101707,1222
11101530,1229
11101017,1231
11101948,1216
11101792,1227
11101870,1206
11101471,1248
11101566,1259
11100679,1245
11100711,1202
11100531,1237
11101394,1232
11100653,1236
11100759,1253
11101299,1215
11101104,1210
11101231,1226
11100350,1214
11101557,1244
11100891,1221
11101339,1244
11100666,1212
11100847,1219
11101443,1221
11100351,1257
11101079,1237
11100320,1258
11101884,1225
11100915,1236
11100729,1221
11101524,1247
11101817,1205
11101154,1212
11101423,1235
11101466,1216
11101122,1244
11101975,1235
11101463,1245
11101687,1244
11101102,1229
11101028,1238
11101757,1238
11101593,1214
11100606,1241
11100982,1223
11101631,1203
11100989,1201
11101991,1230
11100230,1257
11101067,1239
11101377,1235
11101033,1246
11101541,1233
11101533,1259
11101370,1229
11101150,1233
11101769,1234
11100435,1223
11100755,1249
11101294,1254
11101944,1256
11100366,1241
11101142,1237
11101015,1245
11101879,1231
11100257,1255
11100112,1241
11100251,1235
11100617,1230
11100270,1223
11101823,1250
11101156,1259
11101445,1230
11100149,1251
11101809,1214
11100950,1219
11101329,1242
11101742,1210
11100039,1233
11101147,1214
11101764,1214
11100805,1205
11101189,1247
11100078,1225
11101476,1243
11100574,1248
11101175,1242
11100028,1251
11101764,1242
11100290,1218
11100848,1226
11100063,1246
11100919,1214
11100324,1237
11100875,1255
11100826,1225
11100878,1216
11101649,1220
11101888,1201
11100683,1241
11101455,1231
11100150,1207
11100078,1234
11101549,1236
11101100,1221
11100412,1252
11101027,1247
11100745,1205
11101173,1219
11100140,1236
11100524,1225
11101023,1253
11101302,1240
11101959,1236
11100337,1233
11101331,1242
11100254,1219
11101132,1248
11100148,1215
11100768,1251
11100154,1213
11101290,1234
11101956,1224
11101963,1244
11100678,1219
11100216,1206
11100698,1247
11101973,1241
11100789,1259
11101826,1206
11101014,1219
11100460,1205
11101320,1209
11101951,1244
11101963,1246
11100703,1210
11100350,1234
11100360,1247
11100354,1225
11100171,1232
11101972,1232
11100145,1213
11100667,1205
11100761,1216
11101731,1214
11100405,1242
11100820,1232
11100671,1219
11100519,1245
11101354,1204
11101834,1238
11101252,1249
11100403,1231
11100490,1259
11101745,1257
11101789,1209
11101134,1209
11100727,1256
11100470,1217
11100606,1239
11100242,1204
11101348,1209
11101079,1249
11101143,1236
11101025,1250
11101744,1251
11101821,1238
11101233,1251
11100501,1228
11100516,1201
11101134,1250
11100016,1222
11100962,1206
11100619,1231
11101495,1234
11100373,1240
11100721,1215
11101443,1243
11101251,1211
11100261,1214
11100344,1237
11100868,1214
11100211,1246
11100591,1252
11100067,1235
11101059,1259
11100521,1213
11101002,1245
11101562,1257
11100312,1232
11100927,1201
11101283,1211
11100383,1228
11101191,1249
11101917,1234
11101344,1227
11101256,1238
11101167,1245
11100360,1212
11100005,1255
11101167,1259
11101030,1210
11100701,1230
11101054,1210
11100487,1208
11101063,1207
11101903,1202
11101741,1237
11101066,1227
11101995,1226
11101269,1243
11100050,1247
11100829,1258
11100431,1234
11100965,1228
11100787,1214
11100512,1253
11101997,1259
11101102,1257
11100454,1223
11100336,1223
11101293,1225
11101034,1211
11101014,1243
11101844,1214
11100344,1202
11101253,1249
11101605,1209
11101133,1206
11101313,1254
11100740,1233
11100057,1244
11100711,1244
11100684,1224
11100756,1206
11100798,1224
11101510,1208
11100541,1253
11101829,1251
11101597,1251
11101029,1202
11101924,1217
11101501,1244
11101978,1206
11100677,1226
11101179,1243
11100476,1249
11101775,1231
11101498,1241
11100807,1221
11101104,1245
11100121,1232
11101652,1230
11100196,1251
11100247,1215
11100353,1204
11100142,1233
11100776,1236
11101106,1245
11101764,1220
11101879,1248
11101042,1225
11100914,1243
11101548,1248
11100396,1207
11101884,1258
11101769,1243
11101251,1220
11101618,1203
11101384,1217
11100187,1225
11101808,1223
11101449,1236
11101637,1216
11100899,1254
11100407,1215
11101167,1210
11101084,1221
11100520,1232
11101841,1214
11100539,1246
11100601,1228
11100224,1215
11100849,1204
11100788,1243
11100095,1220
11100468,1255
11101799,1249
11100761,1226
11100653,1203
11100771,1250
11101391,1209
11101921,1228
11101507,1223
11101240,1219
11101464,1234
11101699,1214
11100488,1225
11101709,1231
11100346,1223
11101953,1246
11101444,1251
11100858,1211
11101918,1228
11100658,1213
11100561,1236
11100344,1215
11100177,1243
11100350,1202
11101918,1249
11100399,1220
11101782,1223
11100199,1204
11100015,1218
11101166,1209
11100024,1242
11101008,1254
11100274,1251
11101542,1218
11101831,1210
11100098,1226
11101914,1208
11100791,1222
11101963,1252
11101567,1206
11101538,1238
11101744,1239
11101077,1214
11100411,1258
11100597,1221
11100512,1220
11101331,1232
11101740,1258
11101358,1213
11100468,1212
11101227,1208
11101605,1242
11100117,1201
11100600,1225
11101261,1239
11100773,1216
11101096,1241
11101556,1217
11100355,1254
11100471,1229
11100485,1224
11101037,1229
11101701,1235
11100081,1205
11100599,1256
11101212,1243
11101715,1253
11100786,1231
11101767,1240
11100816,1218
11100921,1254
11100513,1252
11101933,1226
11101092,1236
11100501,1243
11101386,1211
11101124,1218
11100460,1215
11100593,1211
11101501,1241
11100984,1235
11101579,1225
11101561,1201
11101588,1220
11100961,1213
11101610,1233
11100811,1241
11101175,1244
11101267,1243
11101453,1252
11101376,1214
11101052,1234
11100415,1207
11101707,1217
11101341,1207
11100706,1232
11101226,1231
11101470,1219
11101077,1218
11101095,1216
11101570,1233
11100685,1211
11100184,1249
11100793,1254
11100396,1226
11101301,1233
11101194,1226
11101941,1223
11100928,1239
11101237,1202
11100850,1204
11100969,1234
11100907,1206
11101484,1220
11101899,1232
11101882,1205
11100550,1248
11100512,1211
11100197,1253
11101895,1215
11101352,1205
11101663,1211
11100676,1203
11101762,1226
11101622,1240
11100661,1209
11100936,1215
11100214,1249
11101733,1206
11101030,1209
11101411,1249
11101316,1234
11100086,1239
11100277,1253
11101531,1226
11100440,1241
11100808,1255
11100893,1248
11101421,1247
11100683,1259
11101636,1249
11100533,1231
11101224,1231
11100096,1205
11101114,1205
11100310,1217
11100204,1234
11100475,1227
11100784,1238
11100297,1214
11101978,1253
11100663,1224
11100067,1215
11101719,1235
11101996,1211
11101931,1231
11101839,1210
11100384,1221
11100336,1203
11101380,1248
11100750,1243
11101380,1205
11101301,1253
11100828,1253
11101015,1241
11101131,1205
11100920,1224
11101163,1233
11101626,1223
11100573,1201
11101981,1248
11100777,1226
11100137,1248
11100850,1232
11101815,1238
11100371,1201
11100629,1247
11100455,1255
11101706,1230
11100822,1230
11100403,1252
11101678,1203
11100759,1234
11100324,1220
11100221,1255
11101792,1245
11100345,1253
11100287,1224
11101796,1252
11100012,1223
11100978,1235
11100555,1257
11101444,1243
11100454,1215
11101428,1253
11100301,1229
11100085,1253
11101831,1242
11100176,1240
11101584,1201
11101151,1209
11101303,1244
11100645,1215
11101593,1203
11101039,1224
11101256,1229
11100208,1246
11100324,1254
11100733,1226
11100454,1256
11100238,1225
11100643,1216
11101750,1247
11100578,1229
11101722,1237
11100071,1220
11101346,1227
11100277,1206
11101250,1259
11100728,1228
11101992,1221
11101328,1228
11100403,1245
11100022,1209
11100617,1202
11101366,1241
11101137,1222
11100547,1240
11101148,1231
11101809,1245
11101213,1226
11101352,1253
11101523,1257
11100034,1239
11100131,1247
11101893,1218
11100292,1214
11100585,1231
11101066,1258
11101534,1252
11101074,1217
11101578,1225
11101384,1219
11101745,1249
11101837,1218
11101549,1250
11101042,1252
11101575,1213
11101139,1253
11100803,1236
11100042,1215
11101188,1228
11101178,1227
11101584,1207
11100345,1217
11101822,1254
11101429,1205
11100714,1204
11100364,1239
11100386,1211
11101363,1221
11100628,1247
11101115,1253
11101088,1259
11101099,1244
11100624,1213
11100218,1205
11100509,1248
11100582,1213
11100024,1215
11100147,1213
11101513,1220
11100606,1247
11101216,1206
11101304,1215
11101566,1204
11100668,1220
11100110,1257
11101036,1202
11100418,1242
11100956,1245
11100998,1205
11101345,1202
11101216,1201
11101782,1228
11100225,1202
11101793,1247
11101308,1214
11101154,1221
11100272,1253
11101300,1250
11100975,1215
11101342,1244
11100483,1216
11100698,1226
11101060,1248
11101101,1226
11100876,1241
11101359,1213
11100382,1226
11101921,1245
11100966,1246
11101632,1246
11100809,1234
11101214,1239
11100807,1202
11101751,1254
11101908,1211
11101795,1223
11101682,1255
11101876,1257
11101499,1245
11101277,1252
11100180,1208
11101277,1221
11100610,1222
11100266,1251
11101329,1257
11100162,1248
11100356,1246
11101860,1250
11101789,1226
11100436,1238
11100182,1229
11100648,1210
11101048,1215
11101534,1254
11101877,1222
11100546,1207
11101723,1226
11101772,1228
11100112,1245
11101091,1211
11101573,1211
11100589,1203
11100398,1210
11101529,1209
11100452,1201
11101975,1219
11101792,1257
11100549,1251
11100447,1258
11101652,1233
11100533,1214
11101329,1219
11101662,1234
11100116,1203
11101973,1253
11101527,1232
11101217,1215
11101995,1230
11101224,1259
11101646,1246
11100522,1222
11101555,1212
11101485,1206
11101493,1246
11100606,1255
11101249,1230
11101854,1208
11100825,1239
11100940,1203
11100460,1206
11101661,1233
11100126,1259
11100772,1214
11100263,1213
11101206,1241
11100914,1208
11101215,1222
11101798,1234
11100979,1211
11101232,1207
11101104,1259
11101398,1210
11101788,1201
11100565,1212
11101108,1241
11100394,1217
11100042,1259
11101708,1255
11100874,1251
11100598,1220
11101290,1235
11100682,1244
11100451,1218
11100355,1225
11100228,1205
11101537,1214
11100909,1243
11100691,1233
11101488,1227
11101660,1233
11100358,1240
11100779,1248
11101586,1243
11101316,1230
11100149,1221
11101844,1236
11100065,1236
11101580,1225
11101539,1224
11101941,1225
11101727,1207
11100773,1238
11101426,1224
11101475,1226
11101781,1237
11101409,1237
11100507,1251
11100332,1247
11100581,1227
11100125,1245
11101639,1211
11100816,1241
11100848,1202
11100803,1216
11101221,1239
11100302,1215
11101211,1202
11101896,1205
11100289,1232
11100750,1218
11100372,1219
11101978,1233
11100932,1215
11100596,1210
11100093,1203
11101148,1249
11100119,1236
11100660,1215
11101479,1212
11100515,1215
11100681,1215
11101582,1242
11100636,1227
11101924,1255
11100398,1223
11101641,1238
11101455,1216
11101650,1212
11101130,1218
11100537,1251
11101299,1218
11101486,1244
11100740,1242
11101550,1226
11101694,1229
11100157,1214
11100368,1243
11100787,1234
11101444,1218
11100058,1258
11100998,1253
11100408,1243
11100886,1234
11100059,1215
11101919,1250
11101072,1231
11100151,1215
11100640,1201
11100658,1203
11100105,1215
11101048,1231
11101361,1235
11100979,1243
11101324,1219
11100501,1207
11100171,1249
11100754,1229
11101171,1231
11101795,1218
11100236,1255
11100151,1241
11100657,1254
11100225,1242
11101996,1251
11101068,1224
11101257,1218
11100217,1237
11101886,1227
11101137,1223
11100841,1251
11101635,1204
11100363,1242
11100593,1206
11101767,1249
11101823,1211
11100483,1211
11101760,1235
11101029,1232
11101475,1247
11101307,1252
11101148,1237
11100790,1259
11101731,1220
11100421,1252
11100901,1205
11100090,1231
11100941,1221
11100356,1252
11101526,1241
11101816,1230
11101826,1202
11100212,1206
11101354,1255
11100430,1220
11101029,1201
11101561,1248
11101633,1251
11100137,1250
11101590,1217
11101399,1241
11101342,1210
11100782,1235
11101821,1229
11101220,1245
11101587,1232
11101013,1233
11101935,1249
11100290,1242
11101894,1229
11100503,1201
11101302,1234
11101286,1224
11101826,1203
11100331,1242
11101689,1238
11101625,1248
11101716,1233
11100043,1240
11100126,1220
11100016,1228
11100226,1243
11101269,1216
11101913,1226
11100987,1235
11101494,1211
11101189,1244
11101121,1221
11100767,1231
11100670,1202
11100167,1256
11100876,1221
11101561,1218
11100175,1210
11101088,1216
11100201,1249
11101163,1212
11101219,1206
11100622,1247
11101351,1226
11100048,1217
11101435,1257
11101370,1241
11100659,1205
11100868,1219
11100204,1228
11101983,1203
11101798,1220
11101539,1208
11100145,1205
11100358,1202
11100692,1248
11101824,1216
11100907,1210
11101721,1247
11101329,1222
11100033,1233
11100660,1206
11100280,1242
11101833,1202
11100084,1212
11100296,1211
11100018,1252
11100794,1233
11101723,1223
11100212,1219
11101824,1225
11100590,1246
11100646,1210
11101422,1214
11101132,1215
11100863,1252
11100958,1214
11100368,1246
11101682,1218
11100669,1252
11100504,1237
11101139,1238
11100884,1258
11100340,1222
11100221,1213
11100471,1228
11100643,1201
11101029,1237
11100459,1250
11101285,1214
11100008,1246
11100807,1218
11101956,1256
11101082,1211
11101131,1212
11101160,1230
11100352,1213
11100926,1250
11101377,1230
11101057,1231
11100190,1202
11100513,1227
11101897,1256
11101246,1232
11101160,1245
11101085,1203
11100528,1224
11101225,1249
11101024,1245
11101640,1248
11101507,1240
11100320,1231
11100766,1240
11101908,1236
11100042,1208
11100528,1250
11100252,1218
11100963,1234
11101740,1255
11101809,1249
11101776,1256
11101585,1221
11100462,1242
11100707,1206
11100212,1220
11100727,1216
11100160,1255
11100700,1238
11101385,1201
11100451,1240
11101967,1208
11100671,1258
11100408,1225
11101099,1249
11101571,1253
11100478,1215
11100275,1215
11100889,1250
11100005,1229
11100487,1223
11100612,1245
11101269,1229
11101693,1229
11100365,1203
11100688,1252
11100978,1204
11101580,1232
11101191,1252
11100068,1225
11100603,1226
11100003,1258
11100845,1201
11100523,1235
11100526,1239
11101237,1201
11100624,1218
11100593,1227
11100591,1230
11100973,1233
11101269,1201
11101920,1241
11100675,1216
11100982,1238
11100755,1220
11100796,1245
11100600,1224
11101184,1240
11100032,1203
11101569,1252
11101813,1259
11100908,1228
11101930,1215
11100596,1201
11100306,1209
11101589,1239
11101101,1228
11100082,1217
11101020,1232
11100638,1224
11101954,1245
11101887,1201
11101080,1209
11101071,1208
11101971,1254
11101768,1252
11101035,1215
11100733,1256
11101080,1225
11101687,1221
11100141,1258
11100378,1237
11100611,1244
11100867,1232
11100821,1236
11101548,1239
11100983,1249
11101868,1221
11100913,1225
11101164,1230
11101254,1221
11100529,1226
11100476,1229
11101947,1202
11100911,1243
11100301,1258
11100736,1206
11101062,1240
11100371,1242
11100187,1231
11100896,1239
11101429,1223
11100830,1243
11100994,1231
11101878,1203
11101427,1208
11100842,1220
11101989,1224
11101806,1219
11100523,1205
11100212,1258
11101817,1208
11101900,1213
11100889,1222
11101183,1211
11101029,1253
11100374,1230
11101871,1237
11100936,1255
11101230,1218
11100851,1228
11100887,1239
11100573,1250
11101149,1221
11101268,1247
11101439,1239
11100665,1211
11100476,1213
11101476,1226
11101581,1231
11101826,1227
11101112,1242
11101847,1221
11100809,1211
11101786,1222
11101172,1246
11101954,1255
11100675,1221
11100947,1203
11101300,1235
11100581,1202
11101548,1213
11100715,1210
11101290,1255
11101368,1237
11100440,1209
11100878,1210
11101006,1233
11101548,1224
11100228,1246
11100075,1217
11101478,1226
11101281,1209
11100073,1207
11100286,1206
11100392,1227
11101610,1219
11101973,1224
11100408,1238
11100167,1231
11101947,1243
11101891,1223
11100706,1215
11101498,1251
11100298,1207
11100396,1238
11101968,1256
11101359,1221
11100610,1252
11100513,1228
11100977,1211
11100535,1205
11100093,1225
11101148,1221
11101788,1237
11101741,1251
11101850,1230
11101001,1228
11101881,1236
11100599,1211
11100611,1224
11101596,1256
11100613,1220
11100993,1218
11101953,1258
11101829,1223
11100638,1208
11100068,1206
11101316,1219
11101148,1211
11101593,1231
11100085,1205
11101418,1248
11100989,1224
11101788,1245
11100831,1234
11100898,1205
11100797,1237
11100545,1220
11101752,1214
11101654,1205
11100038,1222
11101533,1214
11101180,1247
11101262,1247
11100743,1236
11101534,1233
11101913,1218
11100091,1241
11101887,1247
11100776,1257
11100339,1240
11100230,1258
11101721,1221
11100268,1258
11101745,1248
11101707,1250
11100811,1234
11101672,1239
11100566,1227
11100628,1218
11100898,1232
11100414,1205
11101665,1223
11100536,1214
11101014,1253
11100449,1208
11101403,1240
11101072,1227
11101217,1212
11100704,1214
11100014,1220
11100202,1241
11100364,1246
11100146,1220
11100097,1218
11101586,1256
11100850,1238
11100413,1227
11101718,1253
11101231,1247
11101926,1257
11101192,1243
11101073,1224
11100854,1258
11100714,1216
11100047,1240
11100197,1225
11101272,1212
11101358,1206
11101019,1234
11101105,1228
11100272,1202
11101584,1237
11100921,1253
11100087,1235
11100718,1248
11100541,1212
11101199,1211
11100011,1210
11101304,1250
11101476,1217
11100110,1201
11101916,1201
11101577,1240
11101704,1233
11100855,1205
11100780,1226
11101209,1236
11100740,1230
11101198,1236
11100387,1246
11100569,1244
11100203,1241
11101887,1213
11100728,1232
11100823,1216
11100115,1233
11100858,1247
11100334,1252
11100231,1245
11101625,1229
11101261,1229
11101461,1248
11100524,1221
11100109,1226
11101307,1222
11100748,1250
11101095,1239
11101230,1234
11101141,1247
11100754,1234
11100086,1241
11100420,1225
11101626,1229
11101785,1257
11100610,1230
11100322,1215
11100878,1234
11100814,1216
11100956,1254
11101293,1242
11100731,1255
11101225,1248
11101490,1209
11100554,1252
11101367,1244
11101523,1219
11100422,1218
11100121,1220
11100573,1255
11100360,1229
11100049,1218
11100465,1217
11100306,1203
11100979,1222
11100897,1201
11101403,1255
11101802,1216
11101133,1219
11100734,1239
11101798,1210
11100781,1205
11101125,1242
11101547,1241
11101240,1233
11101377,1221
11100569,1213
11101722,1256
11101669,1252
11100467,1218
11101208,1238
11100081,1240
11101580,1234
11101140,1257
11100292,1230
11101104,1258
11100018,1237
11101362,1228
11100297,1246
11101817,1237
11101314,1210
11100274,1231
11101369,1214
11100474,1231
11100758,1253
11100402,1209
11100985,1220
11100353,1230
11101719,1220
11100119,1223
11100342,1215
11101535,1250
11100291,1201
11101165,1222
11101687,1258
11100776,1221
11100053,1221
11100563,1201
11101840,1234
11101261,1231
11100988,1205
11100450,1209
11100741,1218
11101107,1220
11100938,1205
11101460,1237
11100678,1246
11101320,1248
11100684,1222
11100419,1250
11100753,1221
11100032,1252
11101462,1254
11100563,1245
11100267,1228
11100228,1233
11101434,1214
11100531,1236
11100720,1252
11101898,1239
11101518,1235
11101942,1225
11101997,1254
11100104,1248
11100577,1225
11100954,1230
11101117,1208
11101462,1213
11102000,1229
11100110,1202
11100799,1236
11101397,1235
11100997,1211
11101698,1202
11100854,1215
11100103,1205
11101009,1211
11100358,1215
11100175,1219
11101267,1248
11101723,1244
11101416,1202
11100496,1227
11101461,1226
11101978,1218
11101460,1205
11101754,1203
11100898,1241
11100165,1217
11101483,1211
11100152,1227
11100252,1257
11100992,1226
11101189,1225
11101206,1232
11100780,1208
11100001,1228
11100384,1239
11101461,1255
11100116,1249
11101075,1241
11100517,1231
11100058,1232
11100062,1255
11100017,1245
11100969,1205
11101984,1211
11100470,1231
11100992,1252
11101617,1202
11101861,1242
11100733,1221
11101985,1211
11100444,1217
11101211,1249
11101691,1258
11100528,1225
11101009,1259
11100801,1220
11101154,1243
11100579,1219
11101941,1243
11100129,1242
11101862,1256
11101492,1249
11100631,1258
11101017,1250
11101225,1208
11101557,1233
11101244,1255
11101967,1211
11100988,1253
11101853,1232
11100906,1203
11100745,1237
11100321,1206
11100268,1248
11101746,1229
11101934,1204
11100506,1237
11101006,1204
11100710,1212
11100834,1212
11101144,1236
11101058,1220
11100660,1255
11101612,1248
11100686,1239
11100503,1217
11101510,1253
11101129,1211
11101576,1240
11100253,1252
11101119,1255
11100928,1222
11100517,1236
11101434,1224
11101930,1252
11100418,1216
11101319,1253
11100905,1210
11100379,1213
11100736,1254
11100305,1237
11100693,1218
11101472,1245
11101121,1228
11100811,1239
11101362,1233
11101169,1205
11101161,1213
11100765,1253
11101040,1235
11101626,1226
11100756,1256
11100775,1255
11101595,1258
11101214,1232
11101182,1234
11100418,1245
11101470,1231
11101119,1250
11100214,1258
11101905,1259
11100290,1246
11100341,1237
11101632,1231
11100306,1254
11100638,1230
11101767,1245
11101050,1237
11101377,1210
11100301,1242
11101849,1245
11101965,1207
11100158,1249
11100073,1231
11101326,1212
11101926,1201
11101712,1234
11101346,1218
11101463,1253
11101074,1212
11100406,1209
11101521,1221
11101507,1222
11100013,1226
11101107,1257
11100655,1208
11100984,1259
11100603,1225
11100634,1223
11100125,1219
11100445,1220
11100781,1235
11100116,1205
11100258,1242
11100368,1227
11101631,1216
11101628,1259
11100481,1229
11100697,1235
11100980,1234
11100735,1206
11100564,1246
11100462,1255
11100023,1255
11101124,1243
11101209,1212
11100071,1251
11100808,1202
11101449,1248
11100855,1232
11100931,1207
11101970,1244
11100405,1246
11101049,1222
11101048,1201
11100641,1210
11100948,1239
11101381,1215
11101790,1217
11101234,1236
11100251,1239
11100268,1257
11100643,1206
11100409,1244
11100960,1230
11100946,1252
11100097,1242
11101490,1222
11100553,1255
11100243,1218
11101127,1223
11101136,1214
11100317,1222
11100229,1240
11101231,1251
11101458,1251
11101156,1256
11101339,1217
11100136,1222
11100041,1249
11100550,1233
11101096,1242
11100906,1249
11101706,1243
11101454,1242
11101446,1203
11101038,1206
11100129,1225
11100453,1222
11101349,1228
11100989,1239
11101117,1205
11101623,1225
11101031,1203
11101518,1220
11101917,1233
11100055,1220
11100696,1223
11100878,1227
11101922,1215
11101061,1227
11101850,1203
11101683,1225
11100335,1253
11101988,1237
11101374,1209
11100579,1251
11100768,1208
11100664,1242
11101645,1224
11101827,1235
11100850,1216
11101258,1204
11100105,1256
11100123,1247
11101738,1257
11101558,1249
11101002,1236
11101084,1217
11100137,1215
11101710,1233
11101540,1208
11101459,1249
11101775,1223
11101701,1228
11100201,1259
11101340,1222
11101584,1230
11101612,1202
11100013,1214
11100546,1233
11100978,1210
11100274,1205
11101632,1212
11100433,1241
11100753,1224
11100887,1213
11100880,1202
11101127,1254
11101287,1227
11101423,1236
11101931,1239
11100807,1212
11101791,1225
11100632,1213
11101017,1224
11101077,1254
11101309,1246
11101454,1241
11101026,1233
11100683,1214
11101753,1258
11100170,1228
11101010,1243
11101691,1242
11101778,1231
11101017,1257
11101206,1210
11101469,1251
11101159,1241
11101201,1210
11100458,1224
11100184,1252
11100014,1219
11101809,1222
11101039,1244
11100179,1218
11100405,1204
11101448,1251
11100313,1239
11100209,1257
11101146,1216
11100132,1259
11101708,1251
11100426,1247
11100295,1225
11100848,1245
11101649,1257
11101433,1210
11100209,1230
11101835,1259
11101840,1247
11101543,1221
11100667,1240
11100288,1240
11100320,1255
11100994,1211
11100198,1253
11101377,1256
11101526,1249
11101816,1212
11100046,1216
11100336,1249
11100889,1218
11101309,1259
11100032,1202
11101424,1233
11101520,1237
11100521,1257
11100846,1217
11101720,1218
11100190,1208
11100828,1203
11100372,1243
11101093,1204
11101375,1241
11101709,1220
11100809,1251
11101993,1208
11100890,1232
11100554,1207
11101061,1258
11100638,1257
11101803,1242
11101688,1256
11101902,1213
11100125,1206
11100502,1222
11100087,1249
11100295,1248
11100857,1222
11101975,1226
11100973,1215
11100584,1216
11100350,1232
11100698,1241
11101022,1233
11100877,1244
11100034,1206
11100421,1213
11101529,1206
11100660,1223
11100264,1233
11101058,1226
11101422,1213
11101108,1243
11101034,1240
11101026,1256
11101875,1224
11101510,1243
11100615,1216
11101365,1224
11101233,1256
11101997,1228
11101057,1201
11101976,1255
11101886,1217
11101312,1240
11100150,1242
11100236,1233
11101854,1259
11101673,1227
11100729,1235
11101321,1248
11100830,1220
11101528,1205
11101732,1237
11101013,1205
11101892,1212
11100023,1220
11100573,1211
11100993,1230
11100558,1220
11100890,1231
11101797,1247
11100835,1255
11100001,1202
11101856,1256
11100492,1258
11100433,1224
11101924,1227
11100284,1248
11100573,1234
11101218,1245
11100023,1234
11101112,1249
11101833,1241
11101880,1209
11101825,1257
11100697,1220
11100706,1239
11100563,1247
11101462,1222
11101520,1201
11100235,1253
11100825,1258
11101070,1240
11101967,1218
11100421,1217
11101802,1225
11101515,1240
11101168,1252
11100784,1205
11100226,1257
11100492,1249
11100713,1207
11100127,1246
11101138,1207
11100401,1206
11101061,1220
11100338,1236
11100156,1240
11101609,1227
11101989,1252
11100516,1237
11101753,1246
11101003,1253
11100242,1244
11100963,1210
11100431,1252
11101380,1221
11100486,1216
11101311,1215
11100080,1209
11101146,1249
11100563,1256
11101969,1201
11101625,1244
11100943,1219
11100744,1256
11101516,1219
11101353,1229
11101523,1209
11100909,1214
11100310,1224
11101003,1231
11100879,1216
11100811,1203
11100917,1252
11100523,1222
11100078,1207
11101699,1258
11100522,1244
11100419,1249
11101615,1241
11101032,1235
11100214,1209
11101447,1201
11100742,1214
11101090,1237
11101192,1208
11100711,1237
11101592,1227
11100602,1205
11101073,1236
11101941,1216
11100937,1259
11100203,1205
11101648,1250
11101083,1202
11100388,1208
11100586,1215
11100868,1231
11101676,1228
11100834,1214
11101560,1239
11101951,1216
11100347,1251
11100730,1204
11101326,1236
11101065,1208
11100245,1221
11100316,1231
11100403,1229
11100214,1246
11100984,1211
11101894,1230
11100513,1255
11101529,1204
11100615,1207
11101470,1214
11100854,1243
11100760,1237
11101039,1218
11100129,1241
11100703,1234
11100564,1227
11100250,1206
11101013,1208
11100102,1213
11100432,1251
11100822,1221
11100830,1233
11100344,1209
11100067,1208
11100573,1237
11100834,1250
11100593,1252
11100528,1243
11101424,1257
11100599,1247
11101996,1203
11101498,1230
11101565,1213
11100125,1255
11101496,1229
11100235,1230
11100245,1222
11101554,1210
11100032,1228
11101819,1257
11101617,1249
11100749,1249
11100149,1253
11100736,1235
11101714,1238
11101521,1246
11101384,1216
11100463,1228
11100519,1223
11101387,1206
11100089,1246
11101060,1212
11100408,1252
11100308,1226
11101705,1236
11101969,1206
11100161,1244
11100263,1259
11100213,1254
11101381,1209
11100539,1230
11100357,1256
11100203,1251
11101487,1249
11100430,1226
11101210,1232
11100386,1222
11101515,1210
11100571,1208
11100755,1221
11100307,1245
11100537,1216
11101508,1243
11101304,1227
11101072,1216
11100110,1204
11100106,1215
11101866,1245
11101064,1208
11100326,1220
11101572,1219
11100391,1214
11101715,1234
11100454,1235
11101546,1213
11101707,1213
11100064,1240
11101049,1248
11101130,1236
11100966,1226
11101597,1243
11101614,1215
11100158,1211
11101173,1223
11101676,1235
11100261,1256
11100762,1214
11100494,1207
11101928,1213
11101132,1258
11100394,1247
11100864,1231
11101387,1207
11100169,1222
11101738,1240
11100823,1243
11101878,1238
11100418,1220
11101638,1233
11101093,1259
11101550,1238
11101857,1205
11101695,1259
11101671,1229
