rating_id,comment_id
33304173,123416
33304179,123406
33304184,123413
33304185,123411
33304197,123414
33304201,123412
33304210,123417
33304213,123411
33304215,123413
33304226,123408
33304228,123411
33304230,123403
33304232,123417
33304246,123411
33304256,123405
33304266,123409
33304275,123405
33304277,123409
33304288,123405
33304292,123414
33304293,123409
33304297,123404
33304307,123415
33304309,123410
33304317,123401
33304319,123412
33304320,123415
33304325,123406
33304329,123406
33304333,123416
33304336,123411
33304337,123411
33304349,123406
33304359,123406
33304364,123407
33304368,123410
33304369,123415
33304370,123402
33304377,123411
33304379,123403
33304387,123409
33304389,123406
33304399,123417
33304407,123407
33304417,123412
33304425,123404
33304430,123411
33304432,123417
33304441,123417
33304443,123404
33304446,123417
33304449,123401
33304466,123413
33304471,123402
33304474,123408
33304481,123412
33304484,123409
33304489,123408
33304492,123404
33304494,123402
33304498,123408
33304502,123402
33304507,123409
33304512,123414
33304513,123411
33304526,123402
33304530,123406
33304535,123408
33304540,123405
33304548,123410
33304554,123407
33304555,123404
33304556,123411
33304573,123405
33304588,123414
33304591,123417
33304594,123412
33304595,123411
33304613,123405
33304624,123406
33304630,123413
33304639,123407
33304641,123409
33304646,123406
33304653,123403
33304657,123410
33304658,123413
33304667,123415
33304674,123410
33304675,123416
33304678,123410
33304683,123406
33304701,123402
33304704,123406
33304713,123409
33304717,123414
33304718,123414
33304738,123411
33304743,123401
33304759,123415
33304766,123412
33304767,123414
33304786,123408
33304787,123406
33304796,123401
33304797,123416
33304800,123417
33304821,123412
33304824,123403
33304829,123409
33304830,123402
33304833,123414
33304837,123404
33304841,123414
33304860,123412
33304861,123410
33304866,123405
33304872,123407
33304877,123411
33304881,123405
33304890,123414
33304897,123401
33304902,123406
33304905,123403
33304910,123401
33304916,123407
33304932,123408
33304933,123414
33304939,123408
33304945,123409
33304951,123412
33304952,123414
33304955,123409
33304967,123413
33304968,123408
33304979,123406
33304992,123412
33304995,123402
33304999,123414
33300001,123410
33300004,123406
33300005,123411
33300009,123415
33300013,123406
33300025,123402
33300028,123402
33300033,123415
33300038,123411
33300041,123412
33300054,123405
33300059,123414
33300067,123417
33300078,123403
33300083,123415
33300085,123405
33300087,123411
33300097,123405
33300100,123401
33300110,123404
33300115,123405
33300116,123401
33300132,123407
33300137,123414
33300142,123417
33300145,123409
33300146,123416
33300150,123405
33300157,123404
33300162,123412
33300163,123413
33300172,123416
33300187,123416
33300189,123413
33300190,123412
33300191,123408
33300196,123406
33300204,123401
33300211,123416
33300223,123401
33300234,123416
33300239,123413
33300241,123410
33300244,123401
33300259,123409
33300266,123415
33300285,123408
33300289,123404
33300295,123409
33300301,123407
33300303,123405
33300305,123408
33300329,123407
33300334,123405
33300337,123417
33300340,123405
33300345,123404
33300361,123411
33300372,123414
33300389,123415
33300395,123412
33300402,123406
33300407,123406
33300409,123402
33300425,123412
33300426,123414
33300430,123407
33300431,123411
33300432,123412
33300434,123415
33300437,123417
33300447,123411
33300449,123408
33300450,123407
33300453,123417
33300457,123417
33300460,123408
33300467,123414
33300471,123408
33300474,123407
33300478,123401
33300486,123415
33300487,123416
33300508,123411
33300511,123405
33300513,123403
33300517,123414
33300530,123416
33300531,123401
33300535,123410
33300541,123407
33300544,123415
33300573,123415
33300574,123413
33300575,123408
33300581,123405
33300588,123403
33300591,123407
33300593,123417
33300599,123401
33300612,123403
33300613,123410
33300617,123406
33300618,123403
33300619,123417
33300620,123417
33300622,123401
33300640,123413
33300644,123416
33300645,123404
33300651,123402
33300656,123411
33300657,123415
33300658,123406
33300659,123416
33300660,123417
33300663,123409
33300664,123407
33300665,123401
33300668,123410
33300669,123413
33300670,123401
33300671,123407
33300674,123404
33300677,123406
33300680,123414
33300682,123403
33300693,123412
33300695,123410
33300704,123405
33300705,123401
33300710,123412
33300711,123414
33300747,123414
33300769,123413
33300779,123405
33300781,123415
33300793,123410
33300795,123409
33300804,123412
33300812,123415
33300815,123411
33300817,123402
33300824,123407
33300826,123412
33300836,123409
33300838,123413
33300841,123402
33300843,123411
33300846,123407
33300850,123416
33300854,123406
33300858,123412
33300864,123402
33300866,123405
33300882,123409
33300887,123416
33300894,123406
33300904,123415
33300905,123411
33300910,123414
33300912,123402
33300929,123408
33300932,123405
33300942,123417
33300945,123406
33300956,123414
33300964,123414
33300968,123405
33300969,123410
33300971,123416
33300972,123405
33300986,123414
33300993,123408
33300994,123402
33300996,123412
33300997,123416
33301013,123410
33301016,123403
33301019,123408
33301023,123413
33301034,123414
33301044,123401
33301050,123405
33301067,123414
33301076,123407
33301081,123410
33301090,123417
33301093,123410
33301107,123413
33301114,123407
33301117,123401
33301135,123417
33301137,123413
33301144,123414
33301149,123409
33301156,123415
33301162,123416
33301165,123404
33301166,123409
33301180,123402
33301186,123408
33301189,123415
33301198,123407
33301204,123410
33301214,123409
33301215,123412
33301217,123401
33301220,123412
33301222,123408
33301227,123401
33301234,123409
33301253,123413
33301256,123408
33301263,123411
33301268,123405
33301280,123412
33301284,123414
33301296,123414
33301299,123410
33301301,123409
33301306,123415
33301308,123406
33301313,123411
33301314,123403
33301322,123414
33301323,123416
33301326,123407
33301327,123414
33301334,123402
33301347,123413
33301358,123410
33301359,123417
33301375,123414
33301393,123415
33301404,123409
33301420,123403
33301421,123416
33301430,123417
33301435,123407
33301443,123403
33301445,123410
33301448,123415
33301451,123413
33301452,123410
33301471,123404
33301474,123402
33301483,123417
33301485,123413
33301486,123415
33301494,123416
33301500,123411
33301510,123403
33301518,123403
33301525,123411
33301534,123407
33301536,123409
33301547,123403
33301553,123413
33301554,123413
33301556,123408
33301558,123409
33301563,123412
33301564,123403
33301570,123409
33301572,123402
33301574,123415
33301577,123414
33301587,123402
33301592,123407
33301595,123404
33301596,123413
33301597,123410
33301600,123404
33301605,123403
33301608,123412
33301615,123402
33301616,123411
33301618,123417
33301626,123411
33301627,123409
33301628,123408
33301633,123406
33301640,123415
33301641,123416
33301659,123416
33301665,123415
33301666,123406
33301667,123403
33301674,123405
33301686,123412
33301689,123409
33301693,123415
33301713,123413
33301717,123417
33301718,123407
33301723,123415
33301726,123415
33301731,123406
33301744,123405
33301748,123407
33301755,123416
33301763,123404
33301766,123404
33301767,123403
33301774,123406
33301777,123415
33301787,123414
33301798,123403
33301806,123413
33301810,123411
33301815,123415
33301820,123401
33301823,123406
33301829,123411
33301831,123404
33301845,123408
33301849,123412
33301860,123402
33301868,123415
33301870,123406
33301875,123414
33301882,123403
33301890,123410
33301904,123411
33301905,123405
33301907,123408
33301908,123416
33301911,123410
33301915,123406
33301920,123405
33301929,123409
33301937,123416
33301940,123408
33301955,123408
33301968,123402
33301974,123405
33301988,123404
33301993,123414
33301997,123405
33302005,123402
33302016,123410
33302018,123406
33302027,123412
33302034,123412
33302038,123410
33302041,123416
33302045,123414
33302053,123409
33302059,123415
33302072,123417
33302075,123406
33302077,123414
33302079,123403
33302080,123416
33302083,123403
33302085,123402
33302092,123405
33302097,123413
33302103,123413
33302105,123407
33302113,123408
33302117,123409
33302121,123417
33302128,123403
33302143,123413
33302144,123405
33302146,123409
33302153,123414
33302163,123404
33302164,123403
33302169,123410
33302182,123410
33302187,123401
33302189,123414
33302193,123407
33302199,123413
33302202,123413
33302209,123412
33302215,123415
33302225,123414
33302227,123406
33302229,123412
33302238,123409
33302247,123405
33302255,123401
33302265,123407
33302272,123410
33302274,123412
33302279,123402
33302282,123404
33302286,123411
33302295,123411
33302320,123402
33302334,123411
33302340,123402
33302341,123415
33302343,123410
33302353,123410
33302354,123417
33302368,123404
33302379,123416
33302389,123409
33302395,123417
33302396,123408
33302399,123416
33302405,123404
33302414,123408
33302427,123401
33302433,123411
33302442,123410
33302464,123409
33302480,123401
33302483,123401
33302484,123405
33302505,123412
33302507,123407
33302509,123412
33302516,123401
33302517,123405
33302524,123401
33302533,123408
33302538,123401
33302540,123409
33302548,123403
33302556,123411
33302559,123402
33302568,123417
33302572,123401
33302583,123404
33302585,123401
33302586,123408
33302587,123406
33302591,123414
33302592,123403
33302595,123402
33302596,123417
33302597,123409
33302609,123408
33302611,123417
33302626,123402
33302633,123404
33302635,123404
33302649,123414
33302660,123416
33302670,123408
33302671,123405
33302673,123414
33302685,123414
33302688,123403
33302690,123409
33302696,123402
33302697,123409
33302700,123412
33302702,123417
33302719,123409
33302722,123404
33302751,123413
33302752,123408
33302760,123417
33302765,123415
33302779,123413
33302780,123410
33302786,123406
33302794,123407
33302805,123408
33302809,123409
33302815,123408
33302824,123416
33302827,123417
33302836,123408
33302843,123407
33302844,123406
33302846,123405
33302863,123407
33302864,123402
33302865,123409
33302867,123412
33302870,123416
33302872,123413
33302887,123403
33302888,123407
33302906,123411
33302915,123414
33302921,123405
33302926,123403
33302930,123415
33302936,123402
33302942,123401
33302947,123406
33302949,123417
33302951,123411
33302955,123403
33302958,123405
33302963,123415
33302967,123403
33302968,123404
33302977,123411
33302984,123408
33302989,123412
33302992,123414
33302998,123409
33302999,123413
33303003,123412
33303007,123402
33303010,123414
33303012,123413
33303013,123416
33303015,123409
33303019,123410
33303021,123403
33303031,123414
33303043,123404
33303044,123417
33303046,123411
33303062,123408
33303067,123417
33303068,123415
33303075,123410
33303079,123405
33303083,123404
33303091,123413
33303092,123401
33303104,123417
33303108,123406
33303115,123401
33303116,123411
33303118,123401
33303125,123417
33303128,123416
33303132,123416
33303135,123407
33303138,123403
33303152,123417
33303154,123413
33303157,123411
33303158,123406
33303159,123404
33303167,123402
33303169,123412
33303175,123408
33303185,123406
33303197,123414
33303208,123406
33303210,123410
33303222,123414
33303223,123409
33303230,123417
33303233,123417
33303235,123416
33303236,123413
33303239,123415
33303241,123412
33303247,123415
33303253,123409
33303260,123410
33303273,123411
33303277,123403
33303287,123409
33303292,123412
33303303,123408
33303305,123409
33303308,123404
33303310,123417
33303316,123414
33303319,123415
33303327,123402
33303331,123413
33303334,123411
33303337,123401
33303338,123413
33303341,123404
33303343,123405
33303349,123402
33303354,123407
33303356,123407
33303361,123404
33303365,123411
33303372,123414
33303373,123416
33303377,123401
33303388,123402
33303389,123411
33303395,123404
33303396,123408
33303397,123414
33303398,123407
33303399,123401
33303403,123416
33303410,123416
33303412,123401
33303416,123405
33303419,123405
33303422,123417
33303423,123405
33303433,123415
33303440,123408
33303442,123403
33303445,123401
33303457,123413
33303458,123408
33303461,123412
33303469,123410
33303471,123411
33303473,123415
33303475,123410
33303476,123417
33303487,123413
33303497,123406
33303500,123402
33303508,123413
33303513,123412
33303523,123412
33303526,123403
33303529,123415
33303541,123414
33303555,123401
33303556,123402
33303557,123402
33303560,123403
33303562,123412
33303565,123412
33303571,123401
33303581,123416
33303584,123401
33303590,123411
33303593,123414
33303601,123410
33303606,123407
33303613,123409
33303617,123406
33303619,123409
33303626,123401
33303628,123409
33303632,123414
33303635,123417
33303645,123410
33303655,123402
33303670,123411
33303684,123417
33303698,123417
33303701,123408
33303707,123414
33303708,123411
33303712,123410
33303713,123415
33303715,123415
33303717,123413
33303725,123412
33303733,123409
33303735,123412
33303745,123417
33303747,123414
33303748,123415
33303767,123411
33303770,123407
33303776,123416
33303779,123408
33303785,123406
33303791,123414
33303795,123407
33303796,123417
33303802,123411
33303808,123406
33303809,123415
33303812,123409
33303821,123404
33303833,123417
33303838,123404
33303845,123415
33303854,123403
33303859,123407
33303860,123416
33303871,123417
33303873,123405
33303883,123415
33303887,123410
33303888,123410
33303889,123404
33303900,123408
33303903,123407
33303904,123413
33303905,123404
33303907,123409
33303910,123404
33303912,123410
33303920,123407
33303921,123406
33303927,123405
33303931,123415
33303935,123407
33303940,123413
33303947,123407
33303948,123410
33303959,123406
33303962,123405
33303967,123401
33303972,123404
33303973,123416
33303975,123412
33303976,123416
33303977,123402
33303983,123410
33303991,123409
33303996,123403
33304009,123417
33304014,123416
33304021,123408
33304031,123415
33304045,123402
33304047,123409
33304066,123404
33304068,123405
33304081,123412
33304086,123409
33304089,123407
33304092,123407
33304094,123412
33304100,123411
33304102,123417
33304108,123413
33304112,123415
33304117,123415
33304131,123411
33304132,123401
33304133,123406
33304135,123416
33304151,123405
33304152,123406
33304154,123410
33304160,123405
33304164,123410
33304166,123417
33304171,123406
33304176,123413
33304181,123413
33304182,123403
33304186,123412
33304196,123402
33304199,123413
33304204,123403
33304212,123405
33304219,123408
33304229,123413
33304235,123405
33304236,123410
33304247,123409
33304261,123402
33304262,123414
33304265,123416
33304272,123403
33304276,123413
33304285,123410
33304290,123406
33304303,123415
33304304,123414
33304342,123416
33304346,123413
33304356,123401
33304361,123406
33304363,123403
33304365,123406
33304376,123417
33304388,123414
33304390,123416
33304392,123412
33304401,123409
33304409,123404
33304411,123404
33304412,123416
33304416,123416
33304421,123412
33304434,123401
33304436,123417
33304438,123406
33304445,123414
33304459,123402
33304460,123401
33304470,123408
33304476,123401
33304483,123404
33304490,123415
33304495,123415
33304500,123406
33304501,123404
33304509,123413
33304514,123410
33304515,123416
33304518,123413
33304524,123409
33304529,123402
33304549,123401
33304560,123407
33304566,123406
33304586,123404
33304590,123411
33304592,123413
33304593,123407
33304597,123413
33304600,123410
33304601,123415
33304604,123410
33304614,123409
33304626,123408
33304628,123402
33304635,123403
33304637,123412
33304642,123415
33304651,123404
33304666,123412
33304672,123401
33304673,123411
33304681,123416
33304682,123410
33304692,123417
33304702,123402
33304705,123412
33304706,123405
33304709,123410
33304715,123417
33304723,123408
33304728,123406
33304732,123402
33304735,123410
33304751,123416
33304753,123415
33304754,123403
33304755,123410
33304758,123417
33304760,123417
33304762,123403
33304775,123408
33304776,123401
33304799,123403
33304802,123413
33304808,123402
33304809,123401
33304810,123407
33304828,123411
33304831,123409
33304846,123411
33304849,123405
33304859,123404
33304878,123402
33304896,123408
33304900,123415
33304908,123402
33304913,123409
33304917,123409
33304923,123413
33304930,123407
33304943,123412
33304944,123414
33304950,123401
33304953,123410
33304954,123406
33304958,123403
33304971,123405
33304974,123403
33304980,123410
33304981,123415
33304989,123416
33304991,123410
33304993,123408
33304994,123411
33304998,123401
