rating_id,rater_id,ratee_id,overall_rate
33302149,555765,11100787,1
33302150,551258,11100126,3
33302151,552353,11101827,1
33302152,554193,11100123,0
33302153,555736,11101666,5
33302154,554232,11101860,1
33302155,553090,11100576,1
33302156,552904,11101692,1
33302157,554888,11101485,0
33302158,551221,11101335,4
33302159,552348,11101164,1
33302160,552007,11101287,2
33302161,555361,11100845,0
33302162,553561,11100379,1
33302163,553514,11100687,5
33302164,553381,11100817,5
33302165,551361,11101006,1
33302166,555786,11101249,1
33302167,552721,11101412,1
33302168,554302,11101910,4
33302169,555957,11101082,5
33302170,555079,11100401,3
33302171,551213,11100347,3
33302172,551751,11100914,3
33302173,553119,11100292,1
33302174,551345,11100139,0
33302175,554086,11100486,2
33302176,553990,11100331,0
33302177,551895,11100614,1
33302178,554077,11100493,4
33302179,554583,11100853,1
33302180,551333,11101654,4
33302181,554237,11100496,1
33302182,552046,11101315,5
33302183,553653,11100995,4
33302184,555968,11100627,4
33302185,551236,11100879,4
33302186,554251,11101589,4
33302187,551361,11101573,5
33302188,555448,11101859,2
33302189,555109,11101280,5
33302190,551159,11100628,0
33302191,551867,11101958,0
33302192,552316,11100949,3
33302193,553216,11100917,5
33302194,552752,11101968,1
33302195,554990,11101363,3
33302196,553611,11100271,2
33302197,551786,11100688,4
33302198,551073,11100320,1
33302199,553482,11100674,5
33302200,551693,11100789,0
33302201,553261,11101304,0
33302202,551339,11101887,5
33302203,552253,11101859,0
33302204,553043,11100840,1
33302205,555164,11101812,2
33302206,552855,11100988,2
33302207,555899,11100308,1
33302208,552089,11101082,1
33302209,552807,11101072,5
33302210,552426,11100864,4
33302211,551282,11100673,1
33302212,553001,11101337,0
33302213,553827,11100242,1
33302214,555467,11101175,0
33302215,552218,11101315,5
33302216,555301,11101088,3
33302217,555877,11101052,1
33302218,554598,11101511,0
33302219,553757,11101173,4
33302220,551539,11101169,2
33302221,555485,11100003,2
33302222,554386,11101242,3
33302223,555785,11100305,3
33302224,551249,11100669,1
33302225,555795,11100737,5
33302226,552461,11101445,4
33302227,554697,11100303,5
33302228,551135,11100533,3
33302229,551588,11101281,5
33302230,555057,11100635,0
33302231,554018,11100244,4
33302232,551365,11100435,1
33302233,552481,11101736,4
33302234,553922,11100952,3
33302235,554545,11101953,3
33302236,555371,11101963,3
33302237,551123,11101098,0
33302238,555040,11100123,5
33302239,552894,11100730,1
33302240,555317,11100011,3
33302241,551975,11100812,1
33302242,554748,11100418,0
33302243,553823,11101595,3
33302244,552095,11101082,2
33302245,554435,11100217,0
33302246,551538,11100423,0
33302247,551191,11101493,5
33302248,552640,11100691,0
33302249,555280,11101504,2
33302250,553392,11101014,4
33302251,552806,11100009,2
33302252,554418,11101767,4
33302253,551935,11101674,3
33302254,555499,11100008,1
33302255,553989,11100696,5
33302256,555636,11100434,3
33302257,552249,11100759,3
33302258,552204,11100107,4
33302259,555431,11101954,2
33302260,552573,11101601,3
33302261,551263,11100495,0
33302262,551093,11100596,1
33302263,551118,11100551,0
33302264,554367,11101784,2
33302265,552780,11101448,5
33302266,553162,11101648,0
33302267,553554,11101687,4
33302268,551902,11101883,1
33302269,553612,11101508,1
33302270,553528,11101488,1
33302271,554046,11100607,4
33302272,553152,11100989,5
33302273,553672,11101434,4
33302274,553981,11101523,5
33302275,551560,11101613,2
33302276,553879,11101937,3
33302277,552341,11100882,1
33302278,551214,11100776,2
33302279,552095,11100666,5
33302280,553344,11101660,1
33302281,555464,11101038,2
33302282,553671,11101363,5
33302283,552275,11101818,4
33302284,553929,11100002,2
33302285,551197,11100744,1
33302286,555598,11100282,5
33302287,554900,11101801,0
33302288,553670,11100931,2
33302289,554515,11100246,3
33302290,554497,11100752,3
33302291,555537,11101571,3
33302292,554579,11100144,2
33302293,552653,11101584,3
33302294,554496,11101060,3
33302295,554258,11101671,5
33302296,555027,11101908,2
33302297,555819,11100378,2
33302298,552480,11101458,3
33302299,551871,11101781,1
33302300,554249,11100238,0
33302301,554338,11101986,3
33302302,551581,11101735,1
33302303,551018,11100153,4
33302304,553337,11101467,2
33302305,552673,11101578,1
33302306,554809,11100087,3
33302307,554314,11101879,1
33302308,555359,11100247,3
33302309,555299,11101021,0
33302310,552052,11101311,3
33302311,551016,11100340,3
33302312,555295,11100303,3
33302313,553112,11100286,3
33302314,551534,11100533,4
33302315,555239,11100728,0
33302316,552861,11100882,1
33302317,554365,11100011,1
33302318,554017,11100044,3
33302319,554310,11101010,4
33302320,552613,11101024,5
33302321,554618,11101904,2
33302322,551995,11100442,0
33302323,552667,11101762,0
33302324,551558,11100398,3
33302325,555300,11101103,1
33302326,553797,11101627,1
33302327,555704,11101673,3
33302328,555951,11100011,4
33302329,554364,11100145,4
33302330,551981,11101608,3
33302331,552870,11100492,1
33302332,551345,11100771,0
33302333,553231,11101109,4
33302334,551479,11101607,5
33302335,551554,11100518,1
33302336,555643,11100008,3
33302337,553029,11101046,4
33302338,554317,11100765,3
33302339,554269,11101561,4
33302340,551785,11100529,5
33302341,552061,11100380,5
33302342,555905,11101453,4
33302343,552080,11101027,5
33302344,552341,11100144,3
33302345,553728,11101260,0
33302346,555993,11101569,0
33302347,552181,11101372,2
33302348,551485,11101175,0
33302349,554387,11101162,0
33302350,555488,11101164,0
33302351,553276,11101209,1
33302352,553231,11100026,4
33302353,555803,11100397,5
33302354,555589,11101105,5
33302355,555566,11100951,3
33302356,551677,11100854,1
33302357,551089,11101304,1
33302358,552784,11100001,2
33302359,551608,11101754,4
33302360,551829,11100167,2
33302361,552155,11100362,4
33302362,552496,11100644,4
33302363,552063,11100979,2
33302364,553597,11100583,4
33302365,553019,11101988,2
33302366,552996,11101259,3
33302367,554532,11101794,4
33302368,554987,11101048,5
33302369,555476,11101765,1
33302370,552390,11101838,1
33302371,554705,11100538,1
33302372,553551,11101268,3
33302373,551736,11101853,3
33302374,554437,11100401,0
33302375,551260,11100422,0
33302376,551821,11101303,2
33302377,554860,11101319,1
33302378,553943,11101839,3
33302379,553142,11101417,5
33302380,552639,11101491,1
33302381,555344,11100029,4
33302382,553599,11100292,1
33302383,555950,11101645,0
33302384,555997,11100472,0
33302385,551489,11101196,2
33302386,553438,11100406,4
33302387,553083,11101585,4
33302388,552005,11100508,4
33302389,554839,11101427,5
33302390,551028,11100529,0
33302391,554828,11101848,1
33302392,553092,11101821,1
33302393,552762,11100500,4
33302394,551597,11101117,4
33302395,554946,11101889,5
33302396,552816,11100022,5
33302397,555427,11101605,3
33302398,555117,11101972,1
33302399,551743,11101121,5
33302400,554381,11100675,4
33302401,555379,11101712,2
33302402,552138,11100007,1
33302403,554449,11101065,1
33302404,554730,11101901,3
33302405,551580,11100544,5
33302406,551226,11101664,1
33302407,554217,11101189,0
33302408,551750,11100414,3
33302409,553225,11100891,0
33302410,551504,11101360,0
33302411,553691,11101901,4
33302412,555581,11100201,3
33302413,552528,11101280,1
33302414,554019,11101403,5
33302415,555544,11100421,1
33302416,552172,11101103,3
33302417,553920,11100205,2
33302418,554935,11101859,4
33302419,552253,11101077,1
33302420,551399,11100948,0
33302421,553918,11100626,3
33302422,551605,11100006,0
33302423,552526,11100927,0
33302424,551967,11101942,4
33302425,552654,11101887,4
33302426,553878,11101669,2
33302427,551707,11101846,5
33302428,554993,11101980,3
33302429,553885,11100017,1
33302430,554261,11100980,0
33302431,552421,11100562,0
33302432,554257,11101247,0
33302433,552498,11101202,5
33302434,552135,11100155,2
33302435,555785,11101637,0
33302436,553983,11100054,3
33302437,555616,11100351,0
33302438,551544,11101175,3
33302439,552702,11100932,0
33302440,552623,11101410,0
33302441,554710,11100350,1
33302442,555910,11100055,5
33302443,555324,11101208,4
33302444,552310,11101922,1
33302445,551406,11100933,3
33302446,555055,11100095,3
33302447,553251,11101617,4
33302448,554340,11100600,2
33302449,552222,11101317,0
33302450,551342,11100747,2
33302451,551877,11100749,1
33302452,551705,11100683,0
33302453,555943,11101730,0
33302454,555379,11100797,3
33302455,554023,11101153,4
33302456,553744,11100647,4
33302457,555853,11100594,0
33302458,553677,11100680,4
33302459,552894,11100838,3
33302460,553798,11100231,4
33302461,553838,11101475,0
33302462,553243,11100131,4
33302463,553408,11100555,2
33302464,555262,11100506,5
33302465,552648,11100884,0
33302466,555908,11101939,0
33302467,552425,11100088,4
33302468,552222,11100244,4
33302469,553720,11101328,3
33302470,552386,11101378,0
33302471,552442,11100132,0
33302472,553240,11100293,3
33302473,553897,11101102,2
33302474,555721,11100333,4
33302475,555272,11101057,1
33302476,552588,11101216,3
33302477,551879,11100027,1
33302478,555076,11101014,2
33302479,551692,11101119,0
33302480,555951,11100340,5
33302481,553060,11100618,1
33302482,553481,11100759,2
33302483,551816,11100344,5
33302484,552696,11100296,5
33302485,553413,11100762,1
33302486,552056,11101983,0
33302487,552986,11100830,0
33302488,553451,11100477,4
33302489,551882,11101392,4
33302490,555214,11101646,1
33302491,551767,11100191,2
33302492,552130,11100668,0
33302493,553902,11101688,0
33302494,554217,11101600,0
33302495,552950,11100392,4
33302496,555716,11100425,4
33302497,554519,11101904,4
33302498,553017,11100279,4
33302499,555506,11100712,2
33302500,553704,11101360,0
33302501,551598,11101089,1
33302502,553409,11100890,2
33302503,553476,11100145,2
33302504,555627,11100832,4
33302505,554043,11100391,5
33302506,554158,11100139,2
33302507,552074,11100092,5
33302508,555010,11100752,1
33302509,553383,11100149,5
33302510,555783,11101166,2
33302511,555273,11101315,1
33302512,551724,11100442,2
33302513,554978,11100376,0
33302514,555561,11100341,0
33302515,554524,11101454,2
33302516,554626,11100819,5
33302517,555078,11100753,5
33302518,554665,11101244,4
33302519,553627,11100665,4
33302520,555337,11101968,0
33302521,553869,11101658,4
33302522,555365,11101020,0
33302523,552912,11101644,2
33302524,551943,11100168,5
33302525,554700,11100165,4
33302526,553285,11101429,2
33302527,551469,11100816,1
33302528,554493,11101764,1
33302529,553935,11101771,2
33302530,551414,11100879,2
33302531,551290,11100154,2
33302532,553680,11100653,0
33302533,551832,11101832,5
33302534,552692,11100949,0
33302535,551893,11101494,2
33302536,555592,11100344,1
33302537,555027,11101542,2
33302538,555924,11101584,5
33302539,551008,11100428,1
33302540,552731,11100353,5
33302541,554402,11101491,3
33302542,555516,11100505,1
33302543,553174,11101280,0
33302544,553426,11100890,1
33302545,551856,11101182,1
33302546,554849,11101674,3
33302547,551029,11100507,0
33302548,551055,11101224,5
33302549,551782,11100409,2
33302550,553057,11100145,0
33302551,552011,11100058,0
33302552,553519,11100272,0
33302553,552891,11100199,3
33302554,553946,11100815,4
33302555,551990,11101055,2
33302556,552961,11100898,5
33302557,551977,11100414,2
33302558,555023,11100976,1
33302559,555245,11100219,5
33302560,552968,11100268,2
33302561,552193,11101647,3
33302562,551302,11101774,2
33302563,554345,11100109,4
33302564,555100,11100956,1
33302565,554938,11101092,2
33302566,555654,11101522,1
33302567,552455,11101652,2
33302568,553773,11101855,5
33302569,552516,11100785,2
33302570,551675,11101405,1
33302571,552922,11100047,1
33302572,554866,11100773,5
33302573,552860,11100412,3
33302574,555966,11101247,0
33302575,555932,11100177,3
33302576,552532,11101107,3
33302577,555865,11100449,3
33302578,553939,11101966,4
33302579,553905,11101741,0
33302580,552782,11100752,2
33302581,555512,11101414,1
33302582,552725,11100199,0
33302583,554732,11100770,5
33302584,553492,11101364,2
33302585,554452,11101475,5
33302586,552074,11100569,5
33302587,552784,11100587,5
33302588,555436,11101608,3
33302589,555929,11100026,0
33302590,551499,11101779,2
33302591,555125,11100933,5
33302592,554661,11100638,5
33302593,555279,11101708,3
33302594,552793,11101691,0
33302595,554086,11101389,5
33302596,553906,11101803,5
33302597,551705,11101212,5
33302598,555033,11101428,4
33302599,555784,11100512,1
33302600,555607,11101630,4
33302601,554125,11101886,0
33302602,552543,11101470,4
33302603,554649,11101529,1
33302604,552992,11100651,2
33302605,555820,11101077,4
33302606,554047,11101556,3
33302607,551891,11101565,3
33302608,553924,11101348,1
33302609,552838,11101954,5
33302610,554538,11100533,4
33302611,553015,11100075,5
33302612,552197,11100003,2
33302613,553241,11101152,4
33302614,553529,11101434,0
33302615,552062,11101033,4
33302616,552286,11100291,4
33302617,555816,11101902,2
33302618,553350,11100660,2
33302619,555199,11101125,3
33302620,554115,11100572,3
33302621,553803,11100307,0
33302622,554232,11101489,1
33302623,553796,11100155,0
33302624,553473,11100612,1
33302625,554319,11100934,3
33302626,551171,11100899,5
33302627,551438,11100392,2
33302628,551162,11100314,1
33302629,552861,11101146,1
33302630,555605,11100585,0
33302631,552618,11101944,3
33302632,551169,11101518,2
33302633,554926,11101725,5
33302634,551291,11101830,3
33302635,552635,11101307,5
33302636,551965,11100398,0
33302637,554141,11101755,2
33302638,552168,11100003,0
33302639,552946,11101781,4
33302640,553421,11100349,2
33302641,555759,11100449,1
33302642,551318,11100790,1
33302643,555245,11100986,4
33302644,552104,11101340,0
33302645,553158,11101994,4
33302646,553992,11101565,1
33302647,552735,11100622,3
33302648,555544,11101349,1
33302649,553018,11100714,5
33302650,553294,11101517,0
33302651,552972,11101019,1
33302652,554432,11101798,0
33302653,555635,11101772,2
33302654,551183,11100471,1
33302655,551767,11101488,0
33302656,553764,11101389,3
33302657,553339,11100269,3
33302658,555503,11101272,4
33302659,554528,11101598,3
33302660,553967,11100154,5
33302661,552339,11100439,3
33302662,551843,11100208,0
33302663,553565,11100620,0
33302664,553421,11100732,4
33302665,553987,11101656,0
33302666,551751,11101967,4
33302667,551084,11101615,0
33302668,554221,11101486,2
33302669,553039,11101482,0
33302670,551711,11100462,5
33302671,552637,11101502,5
33302672,555134,11101328,2
33302673,555239,11101744,5
33302674,551711,11101440,2
33302675,555827,11101548,4
33302676,552283,11100051,3
33302677,555131,11100003,0
33302678,553070,11100931,1
33302679,551714,11100747,2
33302680,555566,11101404,1
33302681,552143,11100076,0
33302682,551472,11101224,3
33302683,554447,11101402,3
33302684,551089,11101994,2
33302685,554951,11100053,5
33302686,554318,11100320,3
33302687,555305,11100112,3
33302688,555890,11100312,5
33302689,553578,11100468,2
33302690,554377,11101981,5
33302691,553367,11101375,0
33302692,554391,11100753,0
33302693,555958,11100709,2
33302694,552307,11100064,2
33302695,555053,11100502,2
33302696,555947,11100772,5
33302697,554604,11100581,5
33302698,553097,11101367,1
33302699,553580,11101467,0
33302700,555260,11100741,5
33302701,551546,11100727,0
33302702,554667,11101536,5
33302703,553470,11101618,1
33302704,554100,11101789,3
33302705,551385,11101313,1
33302706,553996,11101214,4
33302707,554737,11100460,2
33302708,551590,11100954,3
33302709,554075,11101095,4
33302710,554508,11100663,1
33302711,551854,11101830,3
33302712,552582,11101599,3
33302713,554726,11101591,1
33302714,553800,11100966,3
33302715,552769,11101177,1
33302716,551930,11100682,4
33302717,551764,11101972,1
33302718,554066,11101647,4
33302719,551376,11101681,5
33302720,554804,11101127,1
33302721,553538,11101141,1
33302722,555550,11101610,5
33302723,554054,11100825,4
33302724,553967,11100448,2
33302725,552376,11100442,3
33302726,552647,11101779,0
33302727,554935,11100474,3
33302728,551894,11101401,2
33302729,553509,11101746,4
33302730,554546,11100568,1
33302731,553204,11100250,1
33302732,551144,11101308,3
33302733,554870,11100914,3
33302734,553430,11100899,4
33302735,553095,11100147,2
33302736,552152,11100205,2
33302737,555888,11100713,1
33302738,554447,11101163,4
33302739,551962,11101185,2
33302740,552615,11100422,1
33302741,555199,11101930,0
33302742,551999,11101786,3
33302743,553346,11101186,0
33302744,554722,11100804,3
33302745,552804,11101854,1
33302746,555527,11101492,0
33302747,552401,11100686,0
33302748,553887,11100019,0
33302749,552459,11100123,0
33302750,554350,11100839,2
33302751,553907,11101581,5
33302752,552820,11100179,5
33302753,555125,11101571,2
33302754,552502,11101516,4
33302755,552918,11100673,0
33302756,552606,11101767,1
33302757,553042,11100139,2
33302758,551107,11100692,2
33302759,555746,11100569,0
33302760,552278,11100834,5
33302761,552864,11101508,1
33302762,552478,11101840,4
33302763,551513,11100747,3
33302764,554274,11100544,1
33302765,553769,11101297,5
33302766,551007,11100124,2
33302767,551519,11101557,3
33302768,554201,11100769,4
33302769,554345,11100740,1
33302770,554222,11101617,4
33302771,555656,11100378,2
33302772,554852,11100945,4
33302773,554678,11100934,4
33302774,551386,11100403,0
33302775,551597,11101316,3
33302776,555881,11100416,2
33302777,555434,11100694,0
33302778,551260,11101307,2
33302779,555146,11100696,5
33302780,551267,11100783,5
33302781,555049,11100481,2
33302782,554538,11101299,4
33302783,552539,11100371,0
33302784,555142,11101608,2
33302785,555078,11100877,4
33302786,552474,11101133,5
33302787,553484,11100653,3
33302788,551938,11100936,4
33302789,555211,11100268,3
33302790,554831,11101725,3
33302791,554135,11101782,3
33302792,553635,11101798,0
33302793,553287,11100394,3
33302794,555299,11101370,5
33302795,551291,11100102,1
33302796,555247,11101447,3
33302797,555906,11100210,0
33302798,555267,11100326,0
33302799,552549,11100196,4
33302800,551340,11100297,3
33302801,551270,11100178,2
33302802,554767,11101995,2
33302803,555367,11101133,1
33302804,554274,11100050,4
33302805,555903,11101582,5
33302806,554549,11101303,3
33302807,552295,11100460,3
33302808,553827,11100249,4
33302809,551768,11100251,5
33302810,554980,11101915,4
33302811,552087,11100583,0
33302812,553788,11100880,4
33302813,551253,11100965,3
33302814,555077,11101413,3
33302815,551604,11101860,5
33302816,553700,11100987,3
33302817,552704,11101363,4
33302818,553065,11101057,3
33302819,551039,11101519,1
33302820,551546,11101707,4
33302821,552071,11100382,2
33302822,555088,11100689,2
33302823,554932,11101965,2
33302824,552272,11100488,5
33302825,554332,11100347,1
33302826,552717,11101629,4
33302827,553579,11101108,5
33302828,552164,11101334,0
33302829,551693,11101326,4
33302830,555881,11101718,2
33302831,552034,11100504,0
33302832,553834,11100631,2
33302833,552155,11101927,4
33302834,555819,11100954,0
33302835,551199,11100578,2
33302836,552465,11100541,5
33302837,555267,11100060,3
33302838,551195,11100306,4
33302839,553403,11101175,1
33302840,554490,11100671,3
33302841,553836,11101188,3
33302842,552008,11101074,2
33302843,552357,11100372,5
33302844,553863,11101864,5
33302845,553529,11100025,4
33302846,551419,11100526,5
33302847,553052,11100918,2
33302848,555011,11100046,4
33302849,555084,11101513,3
33302850,552580,11101663,2
33302851,554121,11100304,4
33302852,554008,11100660,0
33302853,555666,11101599,1
33302854,551258,11101079,0
33302855,551122,11100018,2
33302856,553750,11101731,4
33302857,553325,11101144,1
33302858,554689,11100239,0
33302859,554811,11101907,3
33302860,551406,11101388,0
33302861,552187,11100367,3
33302862,551518,11101365,4
33302863,552160,11101684,5
33302864,554056,11100697,5
33302865,554271,11100110,5
33302866,554388,11100957,0
33302867,555520,11100780,5
33302868,554205,11100398,0
33302869,553926,11101489,2
33302870,552936,11100333,5
33302871,554296,11101592,1
33302872,553219,11101399,5
33302873,551739,11100781,4
33302874,551474,11100173,1
33302875,551953,11101610,3
33302876,552679,11101727,4
33302877,555668,11100139,3
33302878,551189,11101844,4
33302879,554155,11101048,0
33302880,551257,11100173,1
33302881,554164,11100216,4
33302882,553311,11100244,0
33302883,551211,11100014,1
33302884,552395,11100779,4
33302885,554786,11100506,1
33302886,552892,11100462,0
33302887,555819,11100782,5
33302888,555044,11100720,5
33302889,552697,11100623,1
33302890,552730,11101856,3
33302891,555272,11100527,3
33302892,553900,11100355,0
33302893,551012,11101980,0
33302894,551240,11100262,4
33302895,555885,11100686,4
33302896,554321,11101404,2
33302897,553126,11101588,0
33302898,551112,11100678,4
33302899,551528,11100827,4
33302900,555016,11101246,4
33302901,555514,11101344,1
33302902,555695,11100359,2
33302903,555856,11100468,3
33302904,554875,11100600,0
33302905,553248,11101110,0
33302906,552650,11101125,5
33302907,554056,11100941,3
33302908,554111,11101708,3
33302909,552694,11101671,4
33302910,552116,11101916,1
33302911,551952,11100493,0
33302912,555362,11101002,4
33302913,551933,11101297,4
33302914,553173,11100711,1
33302915,555594,11100144,5
33302916,555557,11101760,3
33302917,555205,11100252,4
33302918,551368,11100890,3
33302919,555279,11101860,2
33302920,552532,11101771,1
33302921,552513,11100683,5
33302922,555810,11100836,1
33302923,553661,11101124,1
33302924,554626,11101623,2
33302925,551936,11101549,1
33302926,554917,11100169,5
33302927,555862,11100914,4
33302928,555069,11101934,2
33302929,551478,11100711,4
33302930,554744,11100718,5
33302931,554673,11101139,0
33302932,551309,11101698,2
33302933,555095,11100770,3
33302934,551628,11100165,0
33302935,552517,11101177,3
33302936,555094,11101202,5
33302937,553921,11100897,1
33302938,555922,11101298,4
33302939,553824,11101826,4
33302940,552429,11100109,3
33302941,551039,11100177,1
33302942,553532,11100286,5
33302943,554854,11100926,3
33302944,554312,11100471,4
33302945,555142,11100526,1
33302946,554407,11101196,4
33302947,555181,11101532,5
33302948,554140,11101307,4
33302949,555299,11101202,5
33302950,555538,11100469,4
33302951,552527,11100112,5
33302952,555601,11100870,1
33302953,551746,11101340,0
33302954,554819,11101650,1
33302955,555155,11100041,5
33302956,553401,11101981,0
33302957,552516,11100052,0
33302958,554042,11101237,5
33302959,555549,11100335,0
33302960,554992,11100651,4
33302961,553491,11100804,2
33302962,551292,11101492,2
33302963,551861,11100751,5
33302964,551996,11101491,0
33302965,551063,11101308,0
33302966,552228,11101751,2
33302967,551128,11100166,5
33302968,552480,11100714,5
33302969,553272,11101020,1
33302970,552875,11100008,3
33302971,554777,11101974,3
33302972,554078,11100588,0
33302973,552156,11100180,1
33302974,551986,11101849,1
33302975,551247,11101224,1
33302976,554418,11100176,4
33302977,554532,11101579,5
33302978,551587,11100255,1
33302979,552966,11100861,0
33302980,555902,11101233,1
33302981,551077,11101137,3
33302982,553985,11101347,1
33302983,554509,11100596,1
33302984,555600,11101723,5
33302985,553112,11100670,1
33302986,554516,11100704,2
33302987,552733,11101419,0
33302988,552586,11100172,0
33302989,554097,11100303,5
33302990,553212,11100463,3
33302991,552157,11100055,2
33302992,552331,11101486,5
33302993,554847,11100847,0
33302994,555588,11101190,3
33302995,554071,11101887,0
33302996,555539,11101962,1
33302997,551976,11101302,2
33302998,551968,11100405,5
33302999,555999,11101871,5
33303000,553839,11100239,3
33303001,551507,11100239,4
33303002,554490,11101155,0
33303003,554709,11100935,5
33303004,552945,11101695,4
33303005,553873,11101613,1
33303006,555779,11101593,1
33303007,551724,11101099,5
33303008,555012,11100595,3
33303009,551857,11101737,4
33303010,554419,11101302,5
33303011,554890,11101019,4
33303012,551772,11101786,5
33303013,553222,11101447,5
33303014,553540,11101255,4
33303015,551812,11100648,5
33303016,552903,11101847,4
33303017,554171,11101350,1
33303018,554045,11101673,4
33303019,554187,11100565,5
33303020,552308,11101665,4
33303021,552515,11101519,5
33303022,552186,11101377,4
33303023,555495,11100930,0
33303024,555686,11100801,1
33303025,551272,11101273,1
33303026,553331,11100943,1
33303027,551428,11101172,0
33303028,555789,11100721,3
33303029,554292,11101108,1
33303030,555757,11100165,2
33303031,553537,11101160,5
33303032,554909,11100415,3
33303033,555860,11100364,1
33303034,552982,11101015,3
33303035,552017,11100327,3
33303036,551558,11101137,0
33303037,551100,11100206,1
33303038,553235,11100072,4
33303039,555369,11101216,3
33303040,554488,11100520,2
33303041,553520,11101958,1
33303042,552896,11101557,3
33303043,553461,11100834,5
33303044,555219,11100299,5
33303045,555894,11100730,0
33303046,552331,11101609,5
33303047,551619,11101039,4
33303048,555287,11101307,4
33303049,552080,11101023,4
33303050,555771,11100554,0
33303051,551795,11101549,3
33303052,553903,11101456,2
33303053,554438,11100711,4
33303054,554331,11100605,1
33303055,552776,11101511,4
33303056,554333,11100526,0
33303057,555159,11101794,4
33303058,553394,11100945,0
33303059,552875,11101843,2
33303060,552287,11100801,4
33303061,554095,11101884,1
33303062,553773,11101486,5
33303063,551909,11101611,3
33303064,553217,11101585,2
33303065,553691,11100867,2
33303066,554883,11100259,0
33303067,555608,11101156,5
33303068,554782,11101621,5
33303069,551462,11100333,2
33303070,552514,11100929,4
33303071,554714,11100438,4
33303072,553590,11101418,3
33303073,554762,11100100,0
33303074,555074,11100176,0
33303075,553486,11101314,5
33303076,553026,11100969,4
33303077,555024,11101567,4
33303078,554520,11100751,2
33303079,551760,11100240,5
33303080,552022,11101235,1
33303081,553101,11100951,1
33303082,555679,11101211,2
33303083,555418,11101036,5
33303084,555947,11100123,3
33303085,552620,11101167,4
33303086,553445,11100371,2
33303087,554307,11100171,4
33303088,552895,11101770,4
33303089,555646,11100356,2
33303090,555652,11100968,3
33303091,552698,11100724,5
33303092,553536,11100586,5
33303093,552405,11101995,1
33303094,554127,11101155,4
33303095,552172,11100648,0
33303096,551991,11101336,0
33303097,554081,11101759,2
33303098,552236,11100626,3
33303099,551668,11100753,3
33303100,555321,11100093,2
33303101,553719,11100756,3
33303102,551804,11101643,4
33303103,551740,11100167,0
33303104,553623,11100321,5
33303105,555176,11101623,4
33303106,555947,11101979,3
33303107,555061,11100148,1
33303108,551758,11100206,5
33303109,554137,11100248,1
33303110,555815,11100189,0
33303111,554371,11101897,3
33303112,554160,11100640,0
33303113,555385,11100331,4
33303114,555843,11100655,2
33303115,552639,11101709,5
33303116,553074,11101155,5
33303117,551332,11101069,3
33303118,551423,11101038,5
33303119,555407,11100200,2
33303120,553528,11100387,0
33303121,551041,11101992,1
33303122,551418,11100472,2
33303123,553360,11100323,0
33303124,553765,11100870,4
33303125,554696,11100008,5
33303126,552013,11101373,2
33303127,554024,11101930,1
33303128,555206,11100953,5
33303129,552232,11100727,1
33303130,551783,11100240,0
33303131,554632,11101631,4
33303132,555996,11100352,5
33303133,554926,11100376,2
33303134,553359,11100406,1
33303135,551809,11101972,5
33303136,552265,11100353,1
33303137,551388,11101829,2
33303138,552155,11101037,5
33303139,553819,11101502,1
33303140,553966,11100066,2
33303141,551866,11101825,0
33303142,551287,11101887,3
33303143,555893,11101539,3
33303144,554297,11101787,3
33303145,551689,11100490,0
33303146,555368,11100992,0
33303147,553054,11101569,2
33303148,553319,11101639,3
33303149,554082,11100491,2
33303150,554404,11100512,0
33303151,555738,11100516,0
33303152,552376,11101322,5
33303153,554247,11100912,4
33303154,555423,11101330,5
33303155,554028,11101793,2
33303156,553914,11101091,1
33303157,555454,11100942,5
33303158,552247,11100270,5
33303159,552232,11101233,5
33303160,555881,11101204,2
33303161,555597,11101001,2
33303162,553827,11101500,1
33303163,555421,11101321,3
33303164,551380,11101729,3
33303165,551655,11101938,0
33303166,554116,11100825,4
33303167,551273,11100511,5
33303168,553584,11100531,4
33303169,552576,11101365,5
33303170,553265,11101357,0
33303171,551908,11100595,3
33303172,553677,11101944,1
33303173,555369,11101197,4
33303174,554334,11101468,4
33303175,555097,11101376,5
33303176,552104,11100291,1
33303177,551162,11100163,2
33303178,555507,11101732,2
33303179,553244,11101914,2
33303180,553198,11101492,0
33303181,552395,11101825,0
33303182,552431,11101510,2
33303183,552378,11101722,0
33303184,552822,11101996,0
33303185,553333,11100824,5
33303186,554530,11101384,4
33303187,553630,11100854,1
33303188,553944,11101954,2
33303189,552659,11101142,1
33303190,553325,11100642,3
33303191,551273,11101650,0
33303192,552108,11100744,1
33303193,553350,11101701,3
33303194,552500,11101341,4
33303195,554885,11101872,0
33303196,551240,11100489,2
33303197,551038,11100833,5
33303198,552582,11100743,1
33303199,551677,11100320,2
33303200,555405,11100754,4
33303201,551722,11100171,2
33303202,551318,11101358,4
33303203,551359,11101853,4
33303204,554845,11101977,1
33303205,553692,11100559,4
33303206,551213,11101437,2
33303207,554500,11100430,1
33303208,554382,11100821,5
33303209,551013,11100563,1
33303210,552173,11100685,5
33303211,553329,11100097,4
33303212,554391,11100610,4
33303213,553695,11101438,1
33303214,552307,11101032,2
33303215,554772,11100179,3
33303216,555265,11101312,0
33303217,555845,11101327,0
33303218,554804,11101140,2
33303219,555024,11100868,0
33303220,551609,11101355,2
33303221,554284,11101511,4
33303222,551411,11101304,5
33303223,554979,11101478,5
